feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,outlier
0.024459116,0.03230227,0.06143618,0.025873788,0.025940768,0.030045046,0.7192719,0.02050434,0.03550808,0.024658484,1
0.06388861,0.048459966,0.09418223,0.39377984,0.07842956,0.09426911,0.060918603,0.058122672,0.035030395,0.07291898,1
0.03531452,0.03578145,0.070131674,0.09715676,0.016079951,0.4442497,0.04001393,0.18754676,0.039686594,0.03403865,1
0.060249183,0.052638307,0.3078675,0.062939905,0.043300852,0.037171792,0.30113858,0.03595798,0.04933054,0.049405318,1
0.028649844,0.02005609,0.13498476,0.08768861,0.6144889,0.049382266,0.018836005,0.013944455,0.010678027,0.021291057,1
0.021278309,0.020210426,0.30438775,0.5036614,0.038849056,0.039138,0.03204632,0.012155571,0.014300591,0.013972599,1
0.024243655,0.014313798,0.033937775,0.035069846,0.0995352,0.030070763,0.023115305,0.6910734,0.018277798,0.030362394,1
0.013324667,0.018181244,0.021278018,0.032744303,0.016136734,0.01876043,0.8184938,0.020263754,0.018478459,0.022338575,1
0.053238925,0.05186393,0.06746975,0.046903864,0.04689955,0.032247216,0.05409879,0.05342653,0.053542085,0.54030937,1
0.10039833,0.0517329,0.13189723,0.10751963,0.074271,0.06935982,0.2781527,0.06599651,0.0652233,0.055448562,1
0.3114548,0.022000877,0.043128937,0.035105076,0.38311946,0.01426185,0.107906535,0.039965574,0.015732456,0.027324464,1
0.072261035,0.027475726,0.34006158,0.16081329,0.04392582,0.04057982,0.03143424,0.07704338,0.16997781,0.03642727,1
0.046462063,0.04142477,0.09003753,0.2189028,0.19805166,0.07279862,0.22963193,0.01826132,0.04416452,0.040264748,1
0.77901244,0.025621606,0.04952613,0.02233318,0.019391125,0.019246204,0.020923484,0.024977889,0.018557774,0.020410066,1
0.019453963,0.015123823,0.015473066,0.014934338,0.01821844,0.01951682,0.016628418,0.021145292,0.014089354,0.8454165,1
0.13472629,0.20826294,0.08784875,0.11690842,0.025651895,0.027222648,0.038520645,0.0618758,0.09423765,0.20474492,1
0.019766232,0.025520207,0.02133716,0.17164744,0.015946452,0.6407349,0.036464095,0.02017391,0.023990411,0.024419114,1
0.21844737,0.010928175,0.027851844,0.025521705,0.01934209,0.022329953,0.02626572,0.02254633,0.53558004,0.091186784,1
0.021662772,0.021389544,0.016350444,0.019525178,0.018641291,0.024653278,0.8241287,0.017377833,0.01971413,0.016556855,1
0.03892299,0.04003737,0.042187184,0.09980627,0.024858119,0.046649687,0.06615603,0.60316557,0.013882535,0.024334302,1
0.02868352,0.028570294,0.029270422,0.25843006,0.02894812,0.52007604,0.027690412,0.025175402,0.026953423,0.026202302,1
0.2851645,0.03011038,0.087453954,0.30503067,0.04999084,0.0697355,0.075036384,0.009117124,0.06757252,0.020788137,1
0.02874834,0.018203324,0.011886053,0.58942956,0.033137284,0.13165231,0.077273116,0.019082582,0.031417534,0.05916995,1
0.029061997,0.12250608,0.041747596,0.021647727,0.064337626,0.03988974,0.05407627,0.10755359,0.021683203,0.49749622,1
0.016343098,0.017903838,0.011320928,0.026052428,0.028394355,0.011950808,0.83037883,0.017376473,0.023325305,0.016953839,1
0.025747446,0.030441353,0.03900117,0.13322005,0.03286489,0.035703517,0.5771293,0.043886777,0.04365746,0.038347956,1
0.059961576,0.057474814,0.19955152,0.15152869,0.21685715,0.09278572,0.03987152,0.09968731,0.021188658,0.061093096,1
0.06393447,0.1399318,0.05842106,0.39436385,0.028596776,0.031609412,0.05409841,0.041664097,0.090373866,0.09700633,1
0.04533236,0.019533757,0.533787,0.03196984,0.016285935,0.030615529,0.15842849,0.034034923,0.0707338,0.059278365,1
0.017344126,0.7761969,0.018603452,0.016149236,0.02264455,0.019630684,0.015776156,0.017390708,0.015963411,0.08030083,1
0.2237061,0.010592206,0.010792799,0.017832592,0.059244957,0.019133171,0.57441586,0.02996139,0.041364744,0.012956214,1
0.047752306,0.015750192,0.026265051,0.0958899,0.020019287,0.019129742,0.7241683,0.0091516385,0.025575412,0.01629815,1
0.10757291,0.029474137,0.13247786,0.5022618,0.017288228,0.024162197,0.071391076,0.017516624,0.05502261,0.04283248,1
0.09963188,0.059881825,0.18760487,0.056484297,0.17349659,0.08053084,0.089255214,0.06486754,0.11021494,0.07803208,1
0.048273854,0.06060335,0.044563003,0.37429693,0.070240155,0.06343068,0.07656216,0.0813022,0.06685401,0.11387364,1
0.027974674,0.032937262,0.039422557,0.06525781,0.020609457,0.024075538,0.029516961,0.012940819,0.032135583,0.7151293,1
0.016899412,0.021717872,0.10099588,0.6593491,0.061837427,0.054727938,0.027921187,0.010055531,0.024034083,0.022461489,1
0.4625764,0.023470862,0.054161172,0.038372323,0.04938693,0.022313751,0.047841966,0.10080936,0.07953638,0.12153093,1
0.16488554,0.024382008,0.1717106,0.084666096,0.04714687,0.041248556,0.2539062,0.058072142,0.07127674,0.08270524,1
0.07807012,0.018281275,0.03097897,0.09291372,0.2101442,0.02682536,0.15085061,0.027528988,0.34706822,0.017338514,1
0.45075643,0.05822271,0.08998562,0.2551653,0.025931844,0.026029194,0.015289809,0.028765723,0.027479487,0.022373848,1
0.043955963,0.031889644,0.22161157,0.2034901,0.017921686,0.032976575,0.2751422,0.049583465,0.089334704,0.0340941,1
0.31266484,0.056905493,0.12461743,0.0769588,0.082647294,0.032219145,0.057171598,0.07198506,0.120488286,0.06434206,1
0.015106274,0.012826136,0.064257115,0.7740493,0.010639083,0.02963022,0.014828713,0.028898701,0.038723774,0.0110406885,1
0.14141648,0.07555375,0.34882692,0.05479404,0.04938319,0.05094203,0.04652219,0.030592486,0.08200565,0.11996333,1
0.463157,0.031172734,0.09650749,0.07507426,0.106739275,0.086045645,0.033478748,0.04153534,0.041936528,0.024352932,1
0.0046611372,0.0073187873,0.012573955,0.92780524,0.008320343,0.018416075,0.0063350755,0.0032452787,0.007848824,0.0034754076,1
0.021742566,0.013599929,0.020373162,0.013371888,0.0133149605,0.020005964,0.017282763,0.021796118,0.00905663,0.84945595,1
0.05406443,0.023616193,0.28266212,0.12132888,0.029529816,0.032973863,0.29228762,0.06052558,0.07228231,0.03072922,1
0.03314732,0.025744926,0.53170395,0.14770041,0.06792356,0.030331438,0.08130889,0.01346219,0.026133042,0.042544186,1
0.07389617,0.042870637,0.33992982,0.06775951,0.042374115,0.042384636,0.2542192,0.016057864,0.07016254,0.050345514,1
0.012768165,0.022218652,0.025253994,0.0592965,0.03304685,0.021227654,0.76296896,0.021711847,0.022824615,0.018682795,1
0.71565384,0.03392177,0.03364486,0.02689741,0.05397145,0.022780605,0.029947415,0.026873548,0.021483218,0.034826014,1
0.035865203,0.031283423,0.071330994,0.066530704,0.055021424,0.0592312,0.049202334,0.07002776,0.042417128,0.5190898,1
0.051930305,0.045289528,0.23530123,0.10373616,0.054142725,0.1660104,0.21029122,0.031613875,0.06303034,0.038654257,1
0.024426444,0.02186801,0.02150838,0.014988685,0.020076053,0.030393774,0.021321896,0.0169815,0.015881423,0.8125539,1
0.060074914,0.050211933,0.20170811,0.040823817,0.024011081,0.03737228,0.05261564,0.028214961,0.045547884,0.45941937,1
0.13110538,0.083052084,0.08474152,0.03959325,0.09201389,0.035269387,0.050281525,0.071398415,0.12868725,0.28385732,1
0.022811651,0.02200952,0.025009397,0.016603963,0.8120316,0.018779283,0.021054432,0.02332649,0.018699221,0.019674469,1
0.6894577,0.03072639,0.07505696,0.023152279,0.027545897,0.019622263,0.037103295,0.01776123,0.053286184,0.026287813,1
0.021891193,0.042167813,0.085425176,0.10033435,0.109959304,0.030659156,0.49919015,0.034074575,0.04540524,0.030892981,1
0.05259364,0.028083285,0.3943365,0.038615346,0.03164211,0.034394227,0.21209687,0.038942907,0.12310468,0.04619052,1
0.051277656,0.27275652,0.04638338,0.06911214,0.11296056,0.09787654,0.048548773,0.045318913,0.03084529,0.2249202,1
0.05962886,0.09916184,0.075354345,0.5917493,0.022730595,0.05169728,0.041367125,0.013439571,0.032559834,0.012311232,1
0.15125954,0.06777781,0.06980322,0.029214226,0.20428322,0.04350618,0.10966007,0.061060388,0.1822667,0.08116869,1
0.03371504,0.029370807,0.056372225,0.024816567,0.028252283,0.021201931,0.64431316,0.040053736,0.07599151,0.045912832,1
0.026581619,0.03141971,0.025873454,0.1711361,0.017095512,0.03207927,0.60833246,0.025212461,0.025834668,0.036434684,1
0.034376137,0.024245026,0.7782145,0.020472521,0.02146835,0.02127158,0.025488915,0.02823912,0.020215033,0.02600884,1
0.043429796,0.03516642,0.59098256,0.018880391,0.053878456,0.026702339,0.10853461,0.03905579,0.045325138,0.038044497,1
0.010842505,0.019927522,0.6955326,0.06110486,0.0607768,0.0147581855,0.05215419,0.04397705,0.018846607,0.022079749,1
0.06545227,0.07466702,0.19597857,0.040893078,0.0790223,0.075109385,0.043096274,0.23739114,0.14063498,0.047754925,1
0.2077732,0.029414536,0.32858205,0.070345685,0.17786881,0.032143783,0.041057933,0.042415302,0.03292878,0.03746996,1
0.023395125,0.04319002,0.025683409,0.7429097,0.023032257,0.024669757,0.030559404,0.016857248,0.028759202,0.04094382,1
0.020404609,0.023334565,0.08284903,0.021969453,0.027208585,0.027383463,0.70979196,0.027182903,0.036571294,0.023304146,1
0.037495814,0.04229074,0.059994895,0.29564458,0.114818946,0.030209387,0.34409055,0.017491607,0.03287329,0.025090152,1
0.2360223,0.037081584,0.03704019,0.16967662,0.10524973,0.09584913,0.021906069,0.062279224,0.09722286,0.13767236,1
0.6369931,0.03047449,0.022876443,0.06537789,0.012103701,0.013872393,0.017471064,0.01269542,0.11541175,0.072723724,1
0.020803306,0.029327076,0.0091248695,0.68376476,0.047606792,0.13271844,0.009454454,0.012114431,0.02813436,0.026951501,1
0.014337496,0.03756115,0.017311625,0.012406737,0.013604567,0.030311393,0.01705623,0.020702446,0.017745346,0.81896305,1
0.024860987,0.019307412,0.020536823,0.019503633,0.011899941,0.016225623,0.021237493,0.026075263,0.80170447,0.03864838,1
0.04371445,0.27691868,0.03717144,0.037861597,0.03240755,0.046746444,0.03665386,0.051526815,0.02161012,0.41538903,1
0.06985605,0.07234217,0.08635643,0.46230635,0.03462725,0.06477004,0.05896621,0.028062098,0.100965485,0.021747835,1
0.01528253,0.033196278,0.015389387,0.7840254,0.0329613,0.039579976,0.01594093,0.020228013,0.021383613,0.022012647,1
0.43483752,0.024481269,0.1250498,0.12284839,0.09506578,0.08046225,0.047232065,0.020530723,0.014063297,0.035428915,1
0.5343347,0.040866636,0.039356202,0.08087629,0.09705687,0.07246534,0.04572927,0.020504769,0.03449821,0.03431165,1
0.031719856,0.024358965,0.022815509,0.34924626,0.021625957,0.40892568,0.029007893,0.055135015,0.029696982,0.027467968,1
0.06100462,0.0195441,0.062716745,0.124389544,0.136178,0.05304675,0.099871315,0.1525455,0.020994011,0.26970944,1
0.029426431,0.038360007,0.2940057,0.22611366,0.13563827,0.049318194,0.119293064,0.004500696,0.03319987,0.070144124,1
0.010993005,0.017262142,0.025438838,0.0139312735,0.025208138,0.016833337,0.023434546,0.025795167,0.020159926,0.8209436,1
0.30544704,0.041162957,0.12922396,0.22611924,0.12774913,0.042874634,0.022963826,0.0141907,0.0490681,0.04120038,1
0.038956385,0.048948247,0.1987166,0.034700938,0.06522522,0.04925258,0.3720917,0.029794784,0.07892743,0.08338611,1
0.2568241,0.038729955,0.23558551,0.030460654,0.16880415,0.05428204,0.043621235,0.062251464,0.059719186,0.04972171,1
0.009715743,0.017814439,0.009049528,0.0126811415,0.03087843,0.016199281,0.85050005,0.018819476,0.019175902,0.015166025,1
0.005866508,0.015253076,0.037435725,0.0074209673,0.012092776,0.8530463,0.010729449,0.03138464,0.017582225,0.0091883615,1
0.028443638,0.048122294,0.16166973,0.1932737,0.031166246,0.122308016,0.046842687,0.15783313,0.16036926,0.049971294,1
0.018510668,0.016941704,0.018480452,0.022290869,0.014683904,0.8319153,0.018887522,0.021395737,0.023156375,0.013737373,1
0.02517308,0.024588592,0.037343524,0.5700429,0.020850005,0.23337907,0.027462397,0.015750444,0.022851262,0.022558764,1
0.016154025,0.027614951,0.04484999,0.72302616,0.030541578,0.06592992,0.02073659,0.022667626,0.025029536,0.023449678,1
0.60520995,0.034160104,0.04329103,0.057235796,0.026308203,0.032105684,0.11386761,0.02121849,0.035694413,0.030908672,1
0.3189409,0.05982173,0.06926252,0.08625272,0.14823331,0.061323743,0.07696396,0.109572046,0.032566167,0.037062887,1
0.020754872,0.020531122,0.033305038,0.051028978,0.74440694,0.049098235,0.016065838,0.018905228,0.021078637,0.024825107,1
0.14002644,0.06429935,0.025223438,0.047719013,0.08116484,0.029039735,0.034297857,0.16537158,0.14283507,0.27002272,1
0.017840913,0.04130854,0.05411402,0.22554837,0.02506917,0.48461977,0.035434045,0.0502508,0.03826604,0.027548436,1
0.024330476,0.027414525,0.052842002,0.20445193,0.1018512,0.37071005,0.022801323,0.1450809,0.019522112,0.030995434,1
0.03521814,0.026922591,0.20873514,0.07640843,0.49734914,0.026387373,0.040329628,0.027635679,0.030808188,0.0302058,1
0.5361569,0.042903922,0.12678055,0.036698665,0.045239706,0.036526352,0.050033197,0.027118782,0.053217243,0.045324694,1
0.025162375,0.019481322,0.023142084,0.024394173,0.0483151,0.021631872,0.021600306,0.022622654,0.7782778,0.015372269,1
0.02774839,0.022827167,0.017169034,0.23650008,0.033955827,0.033450224,0.5318438,0.033308692,0.033216927,0.029979903,1
0.020085847,0.019896569,0.028960105,0.03245371,0.014392512,0.020247146,0.8135812,0.012377859,0.023581944,0.014423071,1
0.20616378,0.016705196,0.13508126,0.14875345,0.024498325,0.18431193,0.045434926,0.09368506,0.054276478,0.09108956,1
0.10248923,0.15816127,0.037799504,0.08949422,0.04836423,0.049418658,0.03152305,0.063860215,0.04092497,0.37796468,1
0.017909952,0.023027524,0.04180401,0.014570549,0.0150777325,0.027982846,0.7899849,0.024879863,0.016793575,0.027968952,1
0.027861144,0.055936243,0.02758836,0.027418297,0.037279826,0.032769497,0.035730083,0.026693031,0.03795118,0.69077235,1
0.45731688,0.030399285,0.038530923,0.026342327,0.024739213,0.02995347,0.035128497,0.025291305,0.30176994,0.03052823,1
0.015729232,0.018769028,0.019294126,0.82164544,0.021239094,0.023119021,0.018881172,0.0152123505,0.02142093,0.024689514,1
0.031998508,0.038405225,0.15764147,0.5422609,0.047015745,0.030992929,0.040648974,0.03856348,0.023968302,0.04850443,1
0.026254635,0.025576526,0.02656778,0.015254499,0.055173665,0.046973027,0.7049479,0.053698096,0.026039721,0.019514091,1
0.029331326,0.043404773,0.03979016,0.3535732,0.18031597,0.09645098,0.053471435,0.14912717,0.029492075,0.025042892,1
0.10466467,0.07572375,0.16436094,0.07969145,0.061605357,0.080709,0.053382315,0.17409015,0.13630156,0.06947085,1
0.034969438,0.040698618,0.10672584,0.19336133,0.05012213,0.095341705,0.05653596,0.2682934,0.08632005,0.06763145,1
0.19793138,0.06429644,0.08302668,0.15385318,0.070675656,0.042055346,0.045091532,0.071003474,0.15301704,0.11904927,1
0.06708665,0.022353914,0.02585584,0.021845968,0.021691442,0.021846522,0.02763264,0.018048907,0.7557091,0.017928915,1
0.061340455,0.07009985,0.04836134,0.3684755,0.03162571,0.09936294,0.040167425,0.026087308,0.08808795,0.16639155,1
0.02536874,0.05427044,0.025184834,0.014186673,0.029923879,0.019201638,0.017956229,0.023000838,0.012952349,0.77795446,1
0.28100672,0.03682252,0.045643587,0.36999506,0.041780252,0.057084154,0.025097158,0.0417897,0.06613805,0.034642845,1
0.06100583,0.038618226,0.03095285,0.016015107,0.15114057,0.0279193,0.55562204,0.033175692,0.060611315,0.024939086,1
0.03954142,0.03280005,0.01855897,0.0889811,0.23362227,0.06625854,0.019630644,0.45012167,0.025047263,0.02543801,1
0.116705425,0.09852031,0.09287061,0.20663029,0.07106271,0.103440166,0.09159425,0.05027235,0.10677195,0.062131956,1
0.051974356,0.03054063,0.06459877,0.52239025,0.020722864,0.14097856,0.05362159,0.030593282,0.04035211,0.044227604,1
0.012227134,0.013714422,0.013143006,0.86843795,0.014001061,0.013290977,0.032083284,0.010609565,0.010896798,0.011595797,1
0.010430357,0.019149825,0.02360092,0.7822504,0.008304466,0.070228994,0.023265408,0.024878092,0.022455987,0.0154354805,1
0.019426616,0.030403899,0.047322843,0.029568655,0.66069454,0.043439236,0.018041754,0.010033456,0.12048506,0.020583967,1
0.026475845,0.019783538,0.018357817,0.23724145,0.025241887,0.59909374,0.025195405,0.012550168,0.018667912,0.01739221,1
0.019592376,0.02005675,0.0176525,0.81761247,0.017053533,0.022790177,0.032795195,0.013834452,0.021452101,0.017160488,1
0.010409693,0.01266848,0.013700618,0.0232324,0.012748137,0.779623,0.11794876,0.013669609,0.0065691127,0.009430191,1
0.0397004,0.06324645,0.07408032,0.36788073,0.039929762,0.18299375,0.069505945,0.025371395,0.0673831,0.069908164,1
0.052133374,0.103691064,0.07687922,0.10521906,0.051381208,0.053085852,0.07111472,0.032665335,0.049765207,0.404065,1
0.03351001,0.03248425,0.12308299,0.28638437,0.086184174,0.06968645,0.2612179,0.024955684,0.05391187,0.028582338,1
0.020507772,0.023397917,0.01761041,0.02310837,0.017905941,0.81387913,0.015640358,0.024616668,0.025445078,0.017888315,1
0.055052485,0.076358914,0.059901845,0.009803362,0.11784571,0.027943647,0.061385583,0.032942854,0.11044307,0.44832245,1
0.05304785,0.03648776,0.36608148,0.20150702,0.015870973,0.057819616,0.047145013,0.10276303,0.080962226,0.038315035,1
0.030045044,0.019760216,0.02256853,0.039671622,0.025043538,0.017427403,0.024858214,0.011481409,0.018946685,0.7901973,1
0.38030052,0.037569407,0.06791989,0.06958876,0.11038243,0.03210935,0.11494104,0.063469596,0.08061083,0.043108158,1
0.019636579,0.023532186,0.022928871,0.01791275,0.10117794,0.030021412,0.018497622,0.72465754,0.018736646,0.022898428,1
0.022185247,0.015764711,0.022361908,0.019795362,0.018564412,0.015145367,0.018226968,0.01804556,0.014356071,0.83555436,1
0.2608229,0.093303904,0.14727075,0.07419254,0.07388498,0.0658442,0.057338625,0.11556637,0.07053399,0.04124172,1
0.030178517,0.03386091,0.020085638,0.15540831,0.04881561,0.59561336,0.038349554,0.023915146,0.0297348,0.024038188,1
0.0083129965,0.006036321,0.010342915,0.0067103053,0.0037925488,0.9357422,0.007914477,0.0084962845,0.0075887046,0.0050631836,1
0.021346925,0.02179007,0.022315623,0.056952283,0.015588828,0.7782332,0.020542145,0.025547383,0.021500874,0.01618261,1
0.018636119,0.022614075,0.025207927,0.047649894,0.040599465,0.7522969,0.02808421,0.021091057,0.025180612,0.018639665,1
0.028467251,0.023401888,0.035300456,0.1080622,0.027843375,0.036685638,0.022352872,0.66011477,0.023873476,0.033898044,1
0.11046324,0.029219849,0.13570218,0.3363707,0.061427634,0.059622355,0.10929346,0.019354425,0.066206984,0.072339155,1
0.03729018,0.027036453,0.26608714,0.0983953,0.19447733,0.023153778,0.22020054,0.024086507,0.035243254,0.07402951,1
0.07056058,0.045254115,0.03656978,0.10471462,0.09069775,0.05398666,0.089500785,0.021993538,0.45568615,0.031036094,1
0.020895367,0.0148713915,0.02505673,0.7996921,0.016366895,0.04647606,0.031415537,0.013462907,0.013468762,0.018294185,1
0.014901594,0.015023657,0.04334779,0.017798055,0.016205238,0.020987771,0.01479843,0.022937562,0.8154544,0.018545521,1
0.037304543,0.03279632,0.6506698,0.04028898,0.064628385,0.038193345,0.017640572,0.047776174,0.021695042,0.049006853,1
0.07902346,0.068370685,0.13436,0.104870304,0.10050605,0.06751604,0.112071745,0.155656,0.04208385,0.13554183,1
0.023694135,0.043711755,0.03158468,0.03510022,0.38933727,0.031594448,0.040893454,0.34618172,0.02792695,0.029975275,1
0.017074684,0.018628871,0.024935875,0.061768945,0.06351653,0.74316204,0.017239962,0.014279321,0.018034682,0.021359088,1
0.028687702,0.22796643,0.04266907,0.06141843,0.034224864,0.040862616,0.03198371,0.046168614,0.036222856,0.44979584,1
0.3050496,0.04268587,0.1774751,0.052890465,0.11623864,0.034252666,0.031936057,0.013676936,0.18715292,0.038641736,1
0.56356233,0.02862017,0.119761094,0.065504625,0.023062704,0.04244332,0.036906607,0.07459739,0.02013455,0.025407296,1
0.03764117,0.05776758,0.024988556,0.3296711,0.022806227,0.027532592,0.051241238,0.0632174,0.03528206,0.3498521,1
0.030474318,0.03808923,0.028277611,0.13797726,0.019870972,0.124805726,0.4945232,0.06811726,0.023321042,0.034543376,1
0.013842603,0.020537749,0.049848437,0.79915446,0.016095312,0.021183994,0.0231379,0.013748627,0.02162963,0.02082121,1
0.11810262,0.071966544,0.112211816,0.103828706,0.083985195,0.05761797,0.13727134,0.0861123,0.12655519,0.102348335,1
0.020596467,0.019544901,0.027440934,0.6493991,0.020684488,0.15354884,0.04560002,0.015888838,0.022087745,0.025208702,1
0.039407983,0.026252272,0.23588245,0.41191643,0.039979327,0.055838775,0.01682323,0.13190559,0.019494152,0.022499774,1
0.11746595,0.05976165,0.03983253,0.19157082,0.19945937,0.026695894,0.031100297,0.057512086,0.077291645,0.19930975,1
0.01789749,0.028330328,0.02248015,0.018640637,0.01877361,0.027216712,0.022128358,0.021884942,0.021246161,0.8014017,1
0.023534842,0.019644996,0.028397372,0.7251591,0.028280817,0.027198492,0.07770699,0.020188011,0.026785385,0.023104016,1
0.022691917,0.017582957,0.022078617,0.01869561,0.020336414,0.018932154,0.8234038,0.016154736,0.02485405,0.015269714,1
0.03853871,0.03751359,0.08779952,0.095370404,0.03873378,0.060847513,0.5262136,0.026200324,0.055617787,0.03316477,1
0.020186473,0.02756453,0.052839633,0.04639862,0.034056783,0.6519164,0.02437452,0.06967683,0.037934933,0.035051282,1
0.02235939,0.015694622,0.02161496,0.0223018,0.0207641,0.017636314,0.819367,0.020095222,0.021605046,0.018561555,1
0.09483106,0.07796978,0.0582952,0.229335,0.11881846,0.109416455,0.107648306,0.06858393,0.027366139,0.10773574,1
0.44728246,0.044623476,0.1421839,0.03407206,0.03702823,0.01858146,0.17856815,0.03241269,0.033070806,0.03217672,1
0.016241252,0.023711242,0.7950189,0.016246201,0.01623982,0.023146873,0.024331972,0.034454484,0.027800547,0.022808649,1
0.011000363,0.018416043,0.0321182,0.03208746,0.0220914,0.0315611,0.8141543,0.0062824376,0.015960092,0.016328558,1
0.020237459,0.03623532,0.13528357,0.03365547,0.04304924,0.38593653,0.027291093,0.014652577,0.27498966,0.028669044,1
0.04882667,0.028722981,0.06461155,0.02924189,0.030322477,0.04438167,0.02998301,0.05571258,0.63705426,0.031142918,1
0.05822408,0.08422285,0.113793,0.27872205,0.07262486,0.16214591,0.0337234,0.08110392,0.032537684,0.08290221,1
0.060628932,0.060376,0.044012785,0.35757974,0.047506858,0.022980884,0.045530427,0.029942257,0.06692518,0.26451692,1
0.063971326,0.02211595,0.09887441,0.4638831,0.04562976,0.04752097,0.10241454,0.05149535,0.0675879,0.036506694,1
0.010860505,0.017884754,0.020205166,0.87373835,0.009992951,0.01672663,0.0061757048,0.020857673,0.009882474,0.013675838,1
0.02741334,0.021189893,0.02314865,0.015093338,0.024666527,0.018959511,0.01864009,0.023270313,0.02369382,0.8039245,1
0.34937292,0.1611652,0.029649189,0.059183292,0.050219536,0.05253167,0.046673946,0.0588504,0.022353811,0.17000003,1
0.05209313,0.045888014,0.16455242,0.39837623,0.047146212,0.061798148,0.054183483,0.04570449,0.07440905,0.055848863,1
0.030239107,0.018665528,0.06407776,0.62942475,0.06800595,0.045867126,0.06628061,0.015207646,0.031182036,0.03104948,1
0.023222271,0.025549043,0.058772005,0.32385153,0.016245656,0.46057135,0.023244783,0.015059561,0.027050719,0.026433025,1
0.045544866,0.22041686,0.068384,0.07158356,0.035246164,0.065478206,0.037905317,0.11122369,0.058090154,0.28612727,1
0.015554794,0.02782868,0.022516754,0.018121542,0.015012708,0.018567374,0.01803913,0.01768865,0.013612819,0.83305764,1
0.040962003,0.026497206,0.022066554,0.6283626,0.027125297,0.09381141,0.07395304,0.030520365,0.026024338,0.030677203,1
0.014336225,0.0060979347,0.026321711,0.011889301,0.015385152,0.015072223,0.011693154,0.01826792,0.016909016,0.8640273,1
0.01740099,0.012219502,0.013895633,0.8758072,0.028841943,0.013629883,0.00892151,0.008009428,0.008732821,0.012541087,1
0.051811483,0.044923402,0.12392864,0.42351252,0.05192456,0.041675672,0.08832446,0.028728323,0.0658867,0.07928429,1
0.05891227,0.033825442,0.04225186,0.07794096,0.091408335,0.037630375,0.59630835,0.019327441,0.021987792,0.02040709,1
0.099996984,0.051374473,0.09646987,0.2660875,0.0566576,0.076818414,0.098605916,0.097062916,0.077669695,0.07925662,1
0.0085542435,0.024138,0.7706404,0.005812787,0.018183589,0.050990995,0.07731853,0.018620308,0.012725896,0.013015176,1
0.048322868,0.03877723,0.054649524,0.35210666,0.05677818,0.020243958,0.3240048,0.02671739,0.047690824,0.030708628,1
0.08186787,0.074310474,0.19416384,0.14428481,0.09294857,0.07639921,0.07205301,0.072607696,0.14523713,0.046127375,1
0.042111073,0.051207546,0.044340514,0.4430192,0.16135879,0.041140903,0.07405382,0.04107599,0.07107105,0.030621164,1
