feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,outlier
0.011301869,0.0017799367,0.025075972,0.0065287855,0.0016165507,0.0015221823,0.00086828286,0.009004441,0.0015960224,0.0056730118,0.013279747,0.009077751,0.0051212893,0.009041145,0.0037625777,0.005657177,0.0062817843,0.014224283,0.008725718,0.017685352,0.0037743298,0.0038560387,0.0036695106,0.0006792812,0.0008460977,0.0034989514,0.011354806,0.002320535,0.005424613,0.098365545,0.0010290103,0.008138481,0.003407322,0.012767503,0.0025135954,0.01021485,0.0037662927,0.0019974392,0.0025406473,0.0077111432,0.008783828,0.010029926,0.016779706,0.011286239,0.011199462,0.0013752315,0.0038240633,0.012516238,0.0019528095,0.017708346,0.0029123705,0.11336355,0.008572599,0.012215091,0.001648032,0.0013884193,0.0022394138,0.022167096,0.0044287993,0.011751294,0.018233692,0.015826652,0.022283228,0.04548216,0.0049867337,0.004701429,0.0021752736,0.0039200266,0.0058277445,0.0075449906,0.009550263,0.006973249,0.0015787812,0.0018284306,0.008637965,0.0026802141,0.0076987967,0.061321404,0.005208366,0.009211595,0.0029278647,0.0025398103,0.010508329,0.0007275446,0.002380025,0.0030995586,0.0033230435,0.008145799,0.01280449,0.0011623004,0.01410321,0.0014488215,0.0069193617,0.014460416,0.0038428262,0.004519776,0.022621602,0.002975955,0.009287604,0.0046882783,1
0.0033664012,0.0015839068,0.009270558,0.009021291,0.0014466142,0.003847708,0.0012195073,0.024507854,0.007344809,0.013228538,0.006192358,0.010237246,0.0027603323,0.009356144,0.010359226,0.0062360833,0.007809724,0.0036184415,0.021399235,0.0024208236,0.00783328,0.004788518,0.0027291987,0.0023889735,0.0029864814,0.002495688,0.004032919,0.019185146,0.0063773245,0.017137585,0.0053712022,0.012130078,0.0036707588,0.014807494,0.00441762,0.010906695,0.0019423132,0.0032993355,0.011174145,0.01411472,0.0027791285,0.0029869117,0.0060736584,0.0023589958,0.020539032,0.002902179,0.004474447,0.0064905095,0.004458354,0.0050300616,0.005448656,0.023464466,0.004306855,0.0026237813,0.0023402218,0.0034318166,0.002395739,0.03067336,0.005286656,0.17221166,0.0023121943,0.007023987,0.0041822717,0.016561765,0.0037871394,0.009687297,0.0015767772,0.0037827266,0.0148674175,0.0021035136,0.006545049,0.0022961793,0.01665435,0.00087321905,0.0074464646,0.0027010837,0.0026061141,0.13138361,0.016761137,0.0036026798,0.0068319123,0.002957123,0.0023502992,0.008531736,0.016477633,0.003961497,0.0029372913,0.003501521,0.008987261,0.004427729,0.0026168344,0.0058633895,0.007993732,0.013080289,0.003889783,0.002109255,0.007008319,0.0040993164,0.010314033,0.008013338,1
0.0013445792,0.0031277796,0.0062407847,0.0045551173,0.00221154,0.0029809896,0.002466612,0.013267828,0.004204588,0.0137661565,0.0121765705,0.0019727182,0.0029031453,0.007999371,0.013575799,0.0038234438,0.010172622,0.0063032666,0.067225136,0.013272838,0.0067978553,0.0024159714,0.0063718455,0.0024273903,0.008954256,0.0020094456,0.021378456,0.008134161,0.006257211,0.012136183,0.003009341,0.0041232193,0.013454887,0.026359724,0.0055161505,0.0039217575,0.006538554,0.0017925521,0.014344993,0.034106247,0.0037770409,0.008059734,0.013559956,0.0077337413,0.03463765,0.0047234665,0.0037213047,0.008560892,0.0027863134,0.0125889,0.00914914,0.03357357,0.008510932,0.01185997,0.006724685,0.0040403036,0.004876512,0.02514279,0.007069642,0.053950537,0.0027352278,0.013884867,0.015417383,0.05580508,0.0037390203,0.0028570155,0.0010712601,0.005545535,0.0051887026,0.005631029,0.00313125,0.004309368,0.005689982,0.003473111,0.024458421,0.0021777358,0.0052328575,0.046833016,0.009657964,0.005293127,0.0018676986,0.0016410328,0.004545077,0.0018533864,0.008683952,0.003725899,0.0032742063,0.003618107,0.016689962,0.0021983976,0.0015651798,0.012877962,0.018037736,0.013681546,0.009343027,0.0018643352,0.011294475,0.0025989735,0.0030165263,0.0068024076,1
0.0042980863,0.0019664958,0.0067745782,0.010290331,0.0019203532,0.008554865,0.011201028,0.058971606,0.020227106,0.007781812,0.0055945856,0.012084343,0.0044948687,0.0056649493,0.0034232715,0.0037494206,0.009326454,0.004389171,0.107045546,0.0047578937,0.014828783,0.009407681,0.001565536,0.005616449,0.008479936,0.0009028054,0.003145032,0.01776065,0.010466091,0.009384231,0.0038726395,0.005509771,0.011305188,0.0042925235,0.01011036,0.0054001864,0.0037318466,0.002061335,0.006619858,0.02860076,0.0035897936,0.012713669,0.0048911725,0.0042852606,0.018243195,0.0017980363,0.01511982,0.0038697177,0.00573788,0.017533224,0.0026700306,0.008775591,0.0036442508,0.0025117157,0.008693241,0.007780995,0.0016462599,0.0058124894,0.006518076,0.013547421,0.0084992815,0.018949818,0.0057107415,0.006730762,0.004171216,0.0054082274,0.0054684775,0.014654222,0.0378686,0.001878267,0.021614807,0.00654032,0.06153973,0.002526043,0.00410399,0.0014878599,0.0063280575,0.02119384,0.0061304835,0.013446,0.011618094,0.0012655882,0.0101287905,0.0039813835,0.009068449,0.005645998,0.005460129,0.0024489302,0.0072042467,0.007893032,0.0033090475,0.0063482774,0.01352431,0.00572045,0.0065746354,0.0032152336,0.0044692154,0.017212816,0.008213679,0.0074867792,1
0.0010553591,0.0022523808,0.008188883,0.0077378303,0.006027572,0.00753753,0.0028928882,0.008045664,0.006886958,0.0067741717,0.00529,0.005251849,0.009042563,0.0053075855,0.0057783984,0.0017148248,0.0049124556,0.005451269,0.35049382,0.00830478,0.012712128,0.0026800015,0.0030094157,0.004500105,0.005970914,0.0014290691,0.0070651565,0.0042359787,0.01632837,0.002237211,0.0036280653,0.0017911444,0.0033613422,0.008737432,0.0029964228,0.0018672022,0.004590869,0.0015836013,0.007343185,0.009895489,0.006858722,0.009765333,0.008107577,0.008484249,0.008287089,0.0038924185,0.0031294005,0.0040311683,0.001751738,0.016476352,0.010078947,0.0014418599,0.002607549,0.0054650735,0.009304186,0.002110679,0.00331266,0.011739606,0.0020971848,0.009908833,0.0037074054,0.008975674,0.006249538,0.026216665,0.0043103434,0.005156268,0.008623867,0.0017538331,0.02787642,0.002267715,0.005911935,0.005101038,0.008567223,0.0031690574,0.0029446103,0.004486748,0.003178909,0.011283842,0.0031381017,0.052592374,0.0012888862,0.000801689,0.004912697,0.002057773,0.0077264006,0.0019899034,0.0208188,0.005505429,0.012369685,0.005391823,0.0017297617,0.0039403564,0.0068676737,0.0024452547,0.010802004,0.0033833322,0.00231453,0.0015858827,0.00783256,0.006963429,1
0.0050079934,0.0026131675,0.012324893,0.041290615,0.0033134073,0.005414785,0.002144574,0.007142749,0.0020274639,0.0123112565,0.0069825347,0.0048752343,0.0030377868,0.00644611,0.0037797315,0.0018257253,0.011829559,0.0089456495,0.00973767,0.010625995,0.009141438,0.0020332814,0.004059561,0.008028146,0.005341671,0.0035770126,0.016095499,0.025856484,0.010876154,0.011176814,0.014404478,0.004802162,0.010427834,0.081985295,0.006468571,0.009854891,0.0035975715,0.0028973422,0.005106017,0.018689746,0.00870194,0.007687127,0.04989959,0.006720083,0.016616013,0.0050321654,0.004173761,0.008289074,0.0023159548,0.016984466,0.002472787,0.015299635,0.0018981156,0.004956858,0.0021865673,0.005802962,0.0073608435,0.0076813768,0.004475611,0.039428324,0.007968087,0.014708497,0.02422102,0.0328922,0.0090118805,0.0046228617,0.0020853975,0.0041292952,0.011420814,0.0036858197,0.015877863,0.0038685582,0.016650667,0.014446658,0.00925066,0.010343442,0.0061655175,0.007717939,0.008129619,0.003409936,0.00342914,0.0014227619,0.012087221,0.005035036,0.008558748,0.0018712094,0.007620007,0.0073564732,0.009999549,0.004688723,0.0014806163,0.015296275,0.030401,0.006564717,0.012135071,0.0020270953,0.005425036,0.010384812,0.0041184016,0.005411224,1
0.0019054145,0.0013136344,0.015867595,0.007314762,0.0025036603,0.00128284,0.0007836667,0.020816207,0.006562365,0.008613419,0.003515909,0.0030713351,0.002437447,0.006906911,0.010368386,0.0016569328,0.006212087,0.013158679,0.14551522,0.016257258,0.009729822,0.0025727612,0.0073927995,0.0014391764,0.01671211,0.0013445241,0.0062279236,0.0024627252,0.0060957135,0.003038025,0.0011989602,0.0061915047,0.0022498416,0.004261873,0.002877561,0.0060748723,0.005018451,0.0049552103,0.008350912,0.0039024006,0.001983293,0.0020211895,0.015154752,0.008378878,0.20148562,0.0016419248,0.0033112392,0.010003082,0.0012850012,0.008068609,0.004525866,0.032637227,0.005709703,0.003814206,0.002044929,0.006251512,0.0022607688,0.0036438208,0.0020622977,0.011484901,0.002489032,0.00884708,0.053252663,0.049637545,0.0018414025,0.0011246831,0.0013980005,0.000732576,0.0037368885,0.0018604496,0.0016752441,0.003955947,0.0012122721,0.0049681766,0.01790462,0.0020550895,0.00045638828,0.02471202,0.017548576,0.0050837495,0.0030370413,0.0011507476,0.0051319962,0.00093480124,0.007951376,0.0010217583,0.0031407173,0.0021020574,0.008854213,0.0042742128,0.002932718,0.0055745156,0.003927106,0.0015624644,0.003059148,0.00061912695,0.0038745156,0.0045824195,0.009376707,0.016470237,1
0.0022144925,0.001150517,0.012586664,0.002761017,0.0015155682,0.0017170771,0.0017526232,0.01557692,0.005034116,0.014165225,0.00836053,0.0038933442,0.007330941,0.0046312786,0.0042973,0.001369845,0.009100606,0.0114559205,0.013260827,0.0068950504,0.0075746183,0.0032044596,0.004348823,0.0029567834,0.005705768,0.0034464018,0.0029914116,0.0054034484,0.0068990774,0.012301576,0.0021274246,0.01064168,0.005339041,0.015783722,0.0036131917,0.005509637,0.0027256387,0.0033362983,0.0058219787,0.03090456,0.0034778982,0.0075911805,0.008338535,0.0052533364,0.008009588,0.006646449,0.0061436603,0.009222344,0.0041717454,0.0047515174,0.0016350053,0.033170007,0.005132961,0.0043081986,0.0013657028,0.0065541137,0.0031897381,0.018293107,0.008430208,0.124886975,0.0020350534,0.009779397,0.05195322,0.09834742,0.0020871016,0.0057757716,0.0019715135,0.009277783,0.010696229,0.0038715617,0.0050199064,0.0026988615,0.004154568,0.0032204688,0.007511323,0.0038012005,0.0088376915,0.08660154,0.011699408,0.0034426488,0.0021214795,0.0018942028,0.004341217,0.0013194378,0.01169368,0.004824675,0.0041511366,0.0033867625,0.018343316,0.002906264,0.0033736743,0.0032034214,0.019382844,0.0055906773,0.00596593,0.0037350156,0.008513951,0.006851559,0.010302955,0.005037381,1
0.002035346,0.0011691432,0.012150008,0.00783144,0.005567888,0.0070974403,0.0052666566,0.032451384,0.028214432,0.010811114,0.008670704,0.00552471,0.011361918,0.0068016,0.009060829,0.0017596172,0.009538414,0.0030948136,0.08492718,0.003930086,0.0094556855,0.004159124,0.0020302709,0.002075662,0.007035176,0.0039978484,0.008139515,0.015959507,0.019272035,0.007417373,0.0039359382,0.0027859996,0.010394647,0.03162933,0.0060433936,0.003472238,0.0010148489,0.001959124,0.013300156,0.035366833,0.0038544822,0.012958224,0.004912683,0.0026116567,0.0114217,0.0032314816,0.010370627,0.002185288,0.0037921919,0.012657916,0.0033918573,0.0055628167,0.0018291869,0.0038126586,0.0057518897,0.003586419,0.0017020523,0.018905153,0.006865672,0.016600937,0.004377675,0.010917472,0.0046472554,0.015501481,0.0046890336,0.007494311,0.004544667,0.00436091,0.057756715,0.0015059366,0.053928144,0.0029325243,0.03592735,0.0011664081,0.006195416,0.0014021139,0.0047476743,0.05334244,0.004476171,0.030525263,0.0037226016,0.00134912,0.004035926,0.00408605,0.014990361,0.0027016918,0.0032416969,0.0032435872,0.011531714,0.005359505,0.0036556337,0.0037463924,0.009260357,0.003459332,0.004158838,0.0037299884,0.0018797921,0.008133926,0.007321863,0.007238363,1
0.0016529498,0.0016482676,0.008370398,0.004173861,0.0028891605,0.008950441,0.0052963905,0.022478282,0.018104779,0.007554166,0.0073575065,0.007894177,0.005782619,0.006419816,0.0037447277,0.0035126305,0.006391081,0.0033915164,0.16601555,0.012851531,0.027351629,0.004653887,0.0032720873,0.0046208026,0.009984305,0.0022312538,0.009278673,0.004875304,0.011892373,0.0035948684,0.007027794,0.0031512133,0.013101711,0.010962095,0.0045785997,0.0041451724,0.0054684584,0.0025545186,0.028010577,0.015540265,0.007616154,0.021871783,0.0069646114,0.005230283,0.023789553,0.00271054,0.0073733022,0.014345013,0.004626571,0.013094495,0.006711559,0.005183991,0.0076306597,0.005465786,0.013875825,0.0017775929,0.004408987,0.01598717,0.0051920232,0.020287191,0.005326127,0.009644908,0.015394431,0.024837434,0.0028583806,0.0067507066,0.0043874495,0.0026718455,0.013460983,0.0022322498,0.017632702,0.0035004318,0.0060243737,0.0028090866,0.0036117276,0.0020888452,0.0024974241,0.036180947,0.010340001,0.02500162,0.0047838623,0.0013340309,0.009442483,0.002787776,0.01768619,0.004081712,0.0059776045,0.0053307293,0.006641068,0.00741223,0.0021427942,0.0049805176,0.0042404085,0.0040405407,0.005787169,0.002188786,0.007449819,0.003947616,0.015675673,0.011898766,1
