feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,outlier
0.0039976444,0.024280835,0.007160941,0.0068317214,0.0021878288,0.00885285,0.008674265,0.011672115,0.009550574,0.00392966,0.013335427,0.007159444,0.0039010856,0.010160261,0.018933747,0.009607228,0.0037442225,0.0078107435,0.16916294,0.0065571205,0.0062704035,0.0043053012,0.0036537626,0.004298104,0.013626143,0.0113667855,0.0021611615,0.00830049,0.0066138515,0.026188731,0.0015922509,0.005192364,0.018078668,0.003062415,0.006310567,0.0028150205,0.0023005172,0.0015943925,0.0054058856,0.009396211,0.0029632745,0.011317251,0.014291765,0.0051727463,0.05594808,0.006793806,0.009196664,0.0045179455,0.0028518045,0.009474457,0.002382506,0.0023313758,0.005215289,0.011622546,0.0063749994,0.006446134,0.001832001,0.006733253,0.014493797,0.009317536,0.0020817153,0.0074423742,0.027583241,0.0060158838,0.0021987641,0.0027999855,0.006972045,0.03768497,0.0072872965,0.0026947078,0.0021388868,0.004544001,0.010068385,0.0038744444,0.020454379,0.0019761352,0.007887673,0.011262901,0.021850383,0.004591196,0.0035894408,0.0022741174,0.014992588,0.0020360374,0.0064965477,0.013611391,0.0043153763,0.0068242527,0.00463089,0.007989254,0.0020211295,0.011383137,0.0068082875,0.0025108326,0.006026621,0.002292475,0.0037838903,0.008023378,0.005864819,0.023795245,1
0.0055919094,0.036092643,0.013558064,0.008353007,0.004374749,0.02107092,0.005161054,0.015005662,0.01869779,0.009417785,0.03542591,0.010269201,0.012564176,0.01872627,0.033628803,0.0067541827,0.008821843,0.0046886564,0.03422241,0.0023512198,0.005285206,0.009070863,0.008089125,0.0062693423,0.0041667623,0.001824322,0.0020119182,0.0060700355,0.009228858,0.003558909,0.0010047366,0.0021578185,0.020535138,0.003557482,0.0068158503,0.0070656887,0.004432426,0.003173682,0.001731981,0.010261991,0.0067651374,0.0055537787,0.009013567,0.0045923446,0.011849473,0.019078165,0.0025299392,0.0054534283,0.007802125,0.0095484145,0.002190839,0.003004207,0.004106756,0.0075726584,0.017048694,0.0017301419,0.006081497,0.005363381,0.0059675006,0.010473675,0.004097917,0.052311353,0.00457501,0.0029575743,0.0020992523,0.00079811324,0.0025602782,0.013039866,0.016486112,0.0056836377,0.004156149,0.008767739,0.020735703,0.02709261,0.007442288,0.00415536,0.0032437302,0.0035771749,0.010614913,0.007749807,0.003616676,0.0045105824,0.008273916,0.0056751245,0.015637131,0.014207457,0.009846267,0.0058053173,0.0014792876,0.010552768,0.0018822541,0.09449093,0.018174028,0.0011869089,0.006268304,0.014722291,0.0044785924,0.003574985,0.0008242942,0.005834139,1
0.0024016183,0.0035511605,0.009480424,0.0020080893,0.0040827235,0.005335319,0.0011728657,0.0142568955,0.018506896,0.013816741,0.009041816,0.005886258,0.0035933373,0.0050287344,0.011865419,0.009173551,0.005021686,0.00925553,0.041565504,0.004427622,0.0052091214,0.0031038679,0.009468901,0.003831667,0.00987208,0.0037705288,0.003207365,0.003091026,0.00942618,0.070924,0.002821675,0.0018534448,0.012096332,0.00969522,0.0054750685,0.0013426341,0.001961075,0.005000053,0.012776352,0.0090977745,0.0042864177,0.012124383,0.0030047095,0.006691655,0.0137260435,0.0031735778,0.008474156,0.02387599,0.005800455,0.015933268,0.0016273747,0.003731326,0.0048400573,0.027793495,0.0055724755,0.002681505,0.0067556263,0.08707354,0.0101942485,0.011799367,0.008181698,0.013111232,0.0058257435,0.0076613408,0.004831423,0.0013710079,0.010984636,0.0150073385,0.024385909,0.0050130277,0.015279416,0.0066418275,0.0041772635,0.0038466388,0.008844305,0.0030746483,0.018212777,0.051647626,0.009032343,0.02678613,0.0009906419,0.005341414,0.010545371,0.009891979,0.014392675,0.0057857716,0.008629528,0.0037287504,0.008437698,0.008405502,0.003425533,0.002619075,0.007164687,0.007394042,0.015717296,0.002861787,0.0031464316,0.0031884625,0.005506074,0.0062547117,1
0.003094625,0.009930304,0.005701394,0.0068438207,0.0047585065,0.010629413,0.0032430303,0.024546133,0.007376265,0.010819806,0.06976259,0.0038069384,0.0024945973,0.008536238,0.10685545,0.016264288,0.0060328455,0.0026090678,0.013508709,0.006440608,0.0058150957,0.011026,0.009690823,0.0053718654,0.003997625,0.004982799,0.0020826573,0.001617767,0.008787773,0.00508856,0.0016063651,0.002888847,0.04058813,0.003718842,0.0035938502,0.0013013444,0.0010795636,0.0031128917,0.003368365,0.0075866617,0.004782673,0.004634704,0.0069541363,0.0072354097,0.010732153,0.0065012155,0.005215191,0.013234039,0.005443651,0.0069002365,0.002245693,0.0010366533,0.0057212254,0.004675721,0.002054465,0.0049463273,0.005349773,0.005616366,0.0077832947,0.03980393,0.0032910672,0.034995288,0.0326992,0.0024840578,0.00047291047,0.00087859854,0.0045349947,0.092164166,0.007550323,0.008130566,0.0041730483,0.005295509,0.014953993,0.011756689,0.004401809,0.0056958133,0.0064378846,0.0045750546,0.01122643,0.014506447,0.0007480101,0.0049581896,0.0027880373,0.0065285657,0.011735652,0.0074672247,0.004806641,0.0065129627,0.0033905036,0.010996206,0.0036983676,0.03027149,0.0049688183,0.0027309805,0.008122873,0.0035815216,0.0017003033,0.0035492228,0.002292206,0.0075011267,1
0.0012777883,0.00216969,0.015274867,0.008005431,0.001030825,0.0040632035,0.0052445605,0.01246583,0.0037407796,0.004933894,0.014059124,0.006519121,0.002673481,0.0060325773,0.02955495,0.010176397,0.00516912,0.010258342,0.015028275,0.005400355,0.006512177,0.0027227409,0.004489334,0.010227079,0.002993046,0.0059661465,0.003333267,0.0027713403,0.0033016282,0.017433036,0.0019560053,0.0052755773,0.006429711,0.0045634937,0.006046445,0.0046573076,0.0025260984,0.004654611,0.006889213,0.0055390554,0.005842901,0.0045033237,0.019989593,0.0067810174,0.039563175,0.01663926,0.002500965,0.003283477,0.0067801275,0.0120955035,0.003945683,0.0055815433,0.0059938557,0.004394482,0.006067355,0.0028341322,0.005718875,0.008002405,0.0034608354,0.010511837,0.004263836,0.007635207,0.1999105,0.010730688,0.0060286494,0.0049972264,0.002323782,0.10614778,0.01219794,0.0077235596,0.003053294,0.008288129,0.003953027,0.0009818093,0.005387025,0.0022523277,0.006396704,0.007288323,0.006537958,0.005709491,0.0033232833,0.0039515435,0.007806035,0.008613769,0.011320456,0.0032653813,0.0036730429,0.006884019,0.011159847,0.0022513568,0.0023458526,0.005726405,0.005688203,0.030780269,0.0131607,0.002480725,0.005097275,0.0049472945,0.004882244,0.0049787792,1
0.004551029,0.001795642,0.0028092277,0.0020246732,0.0023831774,0.006493605,0.001915861,0.00325919,0.004448953,0.0026074874,0.009036403,0.0053274604,0.0032380747,0.0030800633,0.015930243,0.004834171,0.0020198093,0.0028125518,0.0026079176,0.005914722,0.0046605603,0.0031427806,0.004038927,0.0033092077,0.0035879035,0.0021550488,0.0025388687,0.0025416545,0.0051893927,0.0018739225,0.0023203131,0.0021514653,0.01760026,0.0021516397,0.005029655,0.0016197416,0.0026508719,0.00417268,0.0037653316,0.005585714,0.0017223349,0.0041388893,0.0033060946,0.0046165646,0.0020309968,0.0051151887,0.006972154,0.0029240919,0.0039464133,0.004826089,0.003498158,0.0035899726,0.0030044413,0.0045962054,0.0017386846,0.005816271,0.0013715866,0.005137472,0.0035875852,0.0031416507,0.0058512683,0.007573769,0.0055742906,0.0023996262,0.0023356173,0.0043470515,0.0031733937,0.53349674,0.019033827,0.004780255,0.0028018097,0.008829332,0.0056032585,0.007863225,0.012551525,0.0034478707,0.0029717346,0.00783625,0.0027859546,0.004192201,0.0035258145,0.0027488496,0.0042984663,0.0033361772,0.0064761466,0.0071025454,0.0029118613,0.003467577,0.006976344,0.002724168,0.0043555507,0.0022938843,0.009646063,0.0011502382,0.006448426,0.027646983,0.0026748737,0.0032179183,0.0058894157,0.003402647,1
0.004301154,0.0018868068,0.002736201,0.001851129,0.0030662632,0.003625664,0.002045889,0.0018701749,0.0053149206,0.0035355266,0.014135452,0.00725309,0.0046615484,0.0021280595,0.037459366,0.0041716057,0.0027855216,0.0032378398,0.0020495749,0.0056194407,0.0050719576,0.0016437706,0.002913918,0.005122594,0.001404915,0.0043889116,0.0023684045,0.0027566538,0.0045954688,0.0023700858,0.0007762398,0.000967463,0.19656377,0.002105378,0.0063744895,0.00095774734,0.0010378012,0.001814027,0.006250636,0.0096486285,0.0016232798,0.0042428607,0.0041861776,0.0067860396,0.0025283287,0.005844052,0.005673494,0.0032268441,0.0021058458,0.0043358416,0.0019749433,0.005350969,0.002598538,0.0035277884,0.0029434892,0.0015161345,0.0022816989,0.008398089,0.0050332486,0.0038075724,0.0053177113,0.007443192,0.005042966,0.010952455,0.0013553763,0.0044659097,0.002550073,0.34770793,0.011159059,0.0022507375,0.0038223509,0.0027444635,0.0031378167,0.0023380788,0.004055518,0.004301482,0.0025521605,0.0126192495,0.005954231,0.0023914939,0.0042279684,0.0026130946,0.0018287072,0.0056330077,0.008335735,0.005678582,0.01000306,0.005331602,0.0057460763,0.0039942483,0.0028380242,0.0016711137,0.0136724105,0.010860927,0.0045835874,0.0037420555,0.0037467421,0.007456879,0.0023901658,0.0026304529,1
0.0032279296,0.0038955691,0.0045030084,0.008148306,0.0024896534,0.0043793316,0.002548694,0.008970817,0.009410369,0.005460389,0.009178909,0.006612183,0.0032405078,0.0052282936,0.39746967,0.0056886105,0.006656412,0.00345803,0.048247557,0.00514106,0.0052361926,0.003134352,0.0069696987,0.006494847,0.005452786,0.0027885654,0.0015697376,0.009368836,0.008891812,0.010017822,0.004030951,0.0016628933,0.0106874155,0.0034559004,0.0048243934,0.0016608044,0.0029717677,0.0024208734,0.010052297,0.0047929683,0.0017332505,0.0057633175,0.006919207,0.0071639097,0.007993302,0.0079592625,0.006603975,0.006274799,0.0046326695,0.0035909829,0.0038266247,0.0017812657,0.0039788987,0.00427869,0.0036083278,0.0033011201,0.0025977604,0.006210668,0.003786018,0.011469117,0.004117871,0.0072932723,0.002803959,0.0036502087,0.005532207,0.002427859,0.0058084563,0.022371458,0.017545722,0.010554968,0.000377778,0.005735286,0.010615349,0.007632169,0.015528795,0.0029963183,0.0060618212,0.0053135175,0.008642637,0.0038844228,0.0015424386,0.005147175,0.008876814,0.0016168542,0.007300581,0.003190857,0.004367797,0.0050904043,0.001769879,0.008246123,0.005105291,0.017325755,0.0028642798,0.0016769563,0.006137495,0.002141999,0.0015886419,0.004642207,0.0035045478,0.005056434,1
0.0026644082,0.0015991156,0.0052774744,0.0037035597,0.002799996,0.0027762898,0.0026417107,0.023035977,0.017374724,0.010361891,0.025317773,0.0030447405,0.001965323,0.001725161,0.105062366,0.017451692,0.002368043,0.0025203102,0.010896936,0.0046603736,0.0037371975,0.011277556,0.07113358,0.006977673,0.008835102,0.0037434138,0.0078092357,0.0008698964,0.005306143,0.006187201,0.0016633088,0.0022485987,0.06012635,0.0033660417,0.002606181,0.0011853515,0.0008607947,0.00421873,0.005822939,0.011643262,0.0025971623,0.0029514562,0.0036050805,0.0038760344,0.010602456,0.0059986673,0.008148201,0.0054064076,0.005754051,0.0051475847,0.0019392407,0.002667143,0.00553467,0.015829502,0.002136424,0.0026916065,0.0033316908,0.026401961,0.010447077,0.0068076383,0.008740641,0.09278149,0.003765688,0.008896795,0.0026671225,0.0011527085,0.010460971,0.036700346,0.008394089,0.004366577,0.0018431211,0.0025086522,0.0014072459,0.006798037,0.012172248,0.0040960116,0.006569622,0.049473282,0.012310898,0.02268288,0.0016712358,0.0014815158,0.0047275494,0.004000976,0.011890245,0.006152516,0.004877705,0.006792615,0.0058091735,0.00296705,0.0025487982,0.0053264117,0.014135057,0.005996529,0.0070433244,0.0034805813,0.0036116824,0.0040030745,0.0013668565,0.005588146,1
0.0027363908,0.0035954516,0.0044207205,0.0027118148,0.003330265,0.005373885,0.0019168089,0.015326519,0.009395928,0.005790267,0.0084565515,0.0055121584,0.0034322587,0.0040425407,0.014339009,0.005356674,0.004412522,0.0035999927,0.27328402,0.004961461,0.0077433623,0.001777751,0.007989325,0.0038008455,0.009473389,0.002917833,0.0012606282,0.0035940753,0.0055836653,0.034431648,0.0025044945,0.004538355,0.011170996,0.005461619,0.0075385715,0.0009000394,0.0032916374,0.0028930146,0.004045911,0.0050921696,0.0009536553,0.003557904,0.0046485313,0.005023531,0.015806412,0.004783747,0.0059276107,0.0063640564,0.003588631,0.007699989,0.008358717,0.0022468606,0.0025065744,0.0042219195,0.0064811306,0.008285856,0.00327679,0.018457662,0.004450836,0.009972426,0.003072902,0.0077350936,0.017234625,0.009566727,0.0023098036,0.00292901,0.0035568015,0.06613818,0.034310758,0.0051931734,0.0022075353,0.0038580466,0.018076118,0.003805702,0.016401526,0.0032348172,0.005742922,0.025417084,0.009692595,0.014280039,0.0017924274,0.0058521857,0.0049688024,0.004891003,0.0066391616,0.008264548,0.0022089286,0.0031252382,0.007016388,0.008667629,0.0032898015,0.0052582575,0.015094761,0.0015124769,0.006943795,0.007791081,0.0027734481,0.0029268402,0.0043079923,0.0072943005,1
