feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,outlier
0.008227994,0.0026042683,0.0075103035,0.0022301495,0.013420776,0.0057920264,0.016643818,0.01425519,0.001746731,0.016169522,0.01018499,0.0047310805,0.00168918,0.01907169,0.009117183,0.0027194575,0.019372921,0.0043650176,0.0007943733,0.00407839,0.029011328,0.004011279,0.02608725,0.024842156,0.008098423,0.015951367,0.006555394,0.0026693488,0.02456098,0.0009035776,0.013840163,0.0035112302,0.008170914,0.010392374,0.002973432,0.003965043,0.0015496922,0.010668355,0.004402736,0.03867684,0.004372508,0.006167715,0.0050752666,0.05523467,0.0022565266,0.0002771238,0.005377143,0.007961913,0.028154481,0.005184155,0.0025649616,0.012213392,0.0076754456,0.011977821,0.027277766,0.015723828,0.004652563,0.016953785,0.0038911821,0.0014599436,0.011342601,0.011258615,0.005529916,0.0031905652,0.0012347526,0.0023846952,0.0009479323,0.0028776643,0.0010068875,0.0028261666,0.049163748,0.00381161,0.017223656,0.017121729,0.002028031,0.0043520355,0.0038476242,0.005852305,0.019992324,0.001910674,0.003102864,0.009193429,0.015005045,0.014514987,0.0027221509,0.009469485,0.0084789125,0.009970047,0.021528022,0.0042209714,0.0060910224,0.0077231396,0.01777638,0.0064363675,0.00977217,0.024462814,0.0076484247,0.0066409777,0.0044599087,0.012860142,1
0.0015929104,0.0036105283,0.0014775593,0.004332805,0.0024316905,0.0013979863,0.011384293,0.0016172158,0.00090053916,0.003477548,0.0031149206,0.003477253,0.004257427,0.005972936,0.001970726,0.012421465,0.017704196,0.011850911,0.005173978,0.012855085,0.0045163617,0.0073931324,0.0023452854,0.0032520676,0.0047867643,0.0018070999,0.0026884074,0.0089464085,0.017294655,0.031704616,0.023847084,0.05369382,0.009063959,0.009171375,0.009095951,0.0077059264,0.0032925636,0.0077140103,0.007927157,0.029035341,0.011273433,0.002976149,0.019678043,0.0045126453,0.0027259116,0.0011221293,0.0017392513,0.008845527,0.0009899858,0.0059359153,0.009469992,0.024740243,0.01241288,0.010595983,0.004626819,0.0016566775,0.021176226,0.0060994206,0.0048113195,0.023149699,0.0053717713,0.011886932,0.012669582,0.021384772,0.0061613345,0.0033160197,0.007875961,0.010166237,0.0016016873,0.003212678,0.0044570705,0.0053089187,0.0022781342,0.009361422,0.04543766,0.0052819373,0.013623616,0.0029752103,0.006357567,0.0013094308,0.025500774,0.0013977217,0.050474685,0.0026981765,0.0020756712,0.010543732,0.007018323,0.004959583,0.0075673405,0.0032072137,0.0014543177,0.0077449908,0.008907675,0.0067046043,0.0071517034,0.0036789002,0.09903315,0.026666336,0.005111633,0.0032232893,1
0.0029736217,0.0009474682,0.008988921,0.059507888,0.0022064555,0.0005618587,0.009434689,0.0046372274,0.0009116789,0.0031616448,0.006747547,0.0017241649,0.00036239912,0.009403648,0.0005132022,0.0023580187,0.009709289,0.0029315292,0.00041883448,0.0120694935,0.0025655976,0.0008481475,0.0041333674,0.017527293,0.002514522,0.024927847,0.0011878785,0.0024412174,0.006662217,0.005332361,0.0026634524,0.008500059,0.0010977928,0.013301111,0.0072223046,0.010710746,0.0022609946,0.0020147634,0.009256128,0.012127002,0.01928115,0.0027880098,0.027727118,0.020541504,0.0018918252,0.0022378883,0.0011603585,0.0011896936,0.0012427847,0.0014725339,0.005027471,0.0019093177,0.00073515804,0.007867844,0.00054108887,0.0030384425,0.0066225897,0.012333421,0.002557992,0.0018998717,0.009869009,0.0028515803,0.010260839,0.0014368611,0.010505841,0.0006957695,0.004106522,0.0041887006,0.0008819003,0.00069251383,0.0019424217,0.0020197942,0.006890122,0.0015260396,0.0043487917,0.0053007808,0.005502662,0.0059487466,0.0030883376,0.0011894542,0.004818623,0.0029671418,0.43339038,0.0032303457,0.0007799869,0.0008853464,0.0072945612,0.013096591,0.0035625824,0.0063497243,0.00013580522,0.0010276649,0.011437551,0.0014792534,0.0032066407,0.00038205498,0.0057790615,0.010605996,0.0054093236,0.0019842358,1
0.0044131265,0.003042028,0.002471506,0.00389199,0.0069930833,0.012234276,0.0021029154,0.0031413927,0.0061688707,0.006569404,0.004750396,0.0022414506,0.014476938,0.0026017244,0.0019370195,0.0041334657,0.051309787,0.011650541,0.0050573256,0.0043249503,0.0024139325,0.004063964,0.009862368,0.0037604987,0.00814433,0.018460613,0.004686652,0.009215464,0.0019644625,0.0016048956,0.006577164,0.0029286374,0.001524786,0.1328394,0.00254279,0.0045427405,0.00270408,0.0062414054,0.0027579155,0.14372952,0.0011166147,0.0037273474,0.0031093124,0.003945497,0.010062196,0.008722405,0.0012228664,0.0028161786,0.009288835,0.010065796,0.0025959336,0.0049400036,0.004036597,0.0022178618,0.0017945555,0.018190084,0.0047110715,0.001966473,0.003377738,0.004980772,0.041652247,0.010837952,0.008978983,0.002200059,0.0018474729,0.011656795,0.0021539,0.0022172984,0.0031532208,0.0036346042,0.008140825,0.011455957,0.0027790056,0.004850901,0.0021540355,0.0032029434,0.04888937,0.0034768425,0.006708142,0.00974628,0.0030004245,0.00224677,0.0025404848,0.0047975974,0.023162741,0.0021779793,0.008520411,0.0026449207,0.013263875,0.0058536637,0.0049186475,0.0029694417,0.0033296053,0.0065300995,0.07639267,0.002141581,0.008101156,0.0065002535,0.0012968747,0.0029080363,1
0.0021230355,0.007712426,0.011607121,0.0072894907,0.011737284,0.0095816795,0.018435223,0.0025310377,0.0019432757,0.017798318,0.004490876,0.0026710047,0.0067141526,0.005380428,0.008052782,0.0033943746,0.005980325,0.019007776,0.010316588,0.009646177,0.0041592643,0.008159863,0.009025748,0.022539224,0.00815648,0.0056268107,0.013571333,0.003443971,0.01847693,0.00842949,0.0050060167,0.0052235797,0.013371479,0.005909192,0.007932484,0.003794516,0.0027777697,0.014324218,0.0075612767,0.08418123,0.006644176,0.008170956,0.007917862,0.010258235,0.006195147,0.0014883523,0.0035135748,0.0034240864,0.0031531402,0.017531488,0.0019243306,0.02262235,0.002589386,0.030512802,0.011803569,0.0021239666,0.0045348797,0.011445989,0.008399954,0.0012862891,0.015086893,0.017809981,0.008551914,0.0116578555,0.008151959,0.003479763,0.021972885,0.0037073928,0.0092668645,0.013106438,0.021192554,0.011935551,0.0037696327,0.02394998,0.021036886,0.0051381746,0.014976105,0.00737269,0.008759888,0.006755728,0.005223384,0.0043332675,0.0096258335,0.0019209669,0.004246554,0.0029641145,0.009198757,0.0051488304,0.007920021,0.0029683507,0.0063593276,0.0368767,0.04081483,0.0063632824,0.01320752,0.004873249,0.0017173258,0.0086226845,0.0011924768,0.00511859,1
0.0054292106,0.0033537631,0.00698791,0.012061946,0.012785608,0.0008263744,0.017882466,0.005242037,0.002021915,0.004419836,0.0036595315,0.003542202,0.008399537,0.006673397,0.0020662914,0.0058790036,0.010562907,0.019851305,0.0056684003,0.014428508,0.007373575,0.0019989815,0.0025048447,0.0031031417,0.023529967,0.003212182,0.013303869,0.0046697934,0.011359194,0.0030664701,0.019081043,0.0067217294,0.004485496,0.026352951,0.0077589555,0.015682556,0.008710716,0.013450349,0.0042656823,0.015412108,0.004502521,0.006028903,0.00385682,0.008543653,0.0043470897,0.0042415485,0.011236793,0.001701491,0.00391168,0.0063836696,0.007977921,0.005656879,0.005290172,0.019376796,0.0036444652,0.007268666,0.0048346804,0.028517548,0.004823191,0.007982771,0.0028346328,0.004078225,0.004799816,0.0057437033,0.035200886,0.0059292726,0.0076127215,0.009276763,0.0028012649,0.001959157,0.004906139,0.0021296395,0.015773306,0.033267494,0.018128904,0.004441246,0.02151574,0.012582013,0.0030533872,0.01255077,0.022349956,0.007894334,0.118162654,0.009555585,0.0018998155,0.013029828,0.0042856596,0.003762726,0.004859009,0.005640185,0.0023961505,0.011614052,0.017789012,0.0026917642,0.008307183,0.0030370723,0.01421811,0.03352208,0.0058286656,0.002658028,1
0.010040303,0.0016082295,0.0047495784,0.009284928,0.0025675292,0.006974213,0.0013338929,0.0024733401,0.0034028722,0.0019786023,0.00531429,0.0073752147,0.01323873,0.007154986,0.006308715,0.01630593,0.001844385,0.019327275,0.003888252,0.016256645,0.0109979445,0.0034965049,0.006621117,0.00640852,0.0141570605,0.04041971,0.004758195,0.0021141754,0.024018044,0.0023896208,0.0013381791,0.013010018,0.0014927378,0.0023130563,0.0043852474,0.007902368,0.007145654,0.00060645404,0.0032065199,0.020642735,0.03837263,0.0069604535,0.005999362,0.010774859,0.013095887,0.007498536,0.0013377963,0.0022832542,0.0046593924,0.0022054366,0.0068244236,0.0052944236,0.004761,0.0028096666,0.0014191492,0.0025716962,0.0013501997,0.010374849,0.004630441,0.0034044692,0.012889806,0.0022945534,0.0032689348,0.0035313596,0.005228705,0.017562836,0.0019735473,0.028519046,0.006657822,0.007974205,0.0034358983,0.0033405938,0.0016225327,0.0031544508,0.0025079772,0.0026172244,0.033147585,0.013024855,0.02008573,0.015161667,0.014371031,0.010191404,0.001624094,0.0028918758,0.040175956,0.0036324891,0.01089799,0.019947225,0.019417638,0.0021594078,0.001075691,0.0021535354,0.0039982894,0.0013266098,0.121067025,0.007251183,0.005727572,0.0037539608,0.005503673,0.07935425,1
0.008011559,0.0024193274,0.002288607,0.011626008,0.007541414,0.0070918463,0.0021552418,0.0032563556,0.0015892611,0.0038932108,0.0055160397,0.0037430918,0.038836967,0.003122419,0.0038492668,0.0014146488,0.0016135201,0.0030027092,0.0015538196,0.0027280387,0.028891528,0.0022370117,0.059719842,0.014413086,0.0060723703,0.01460101,0.036137268,0.0031927722,0.012565983,0.0066692685,0.009407316,0.011332278,0.010991393,0.0039207228,0.0035975492,0.0032677352,0.0028759502,0.0012994026,0.0052296785,0.1995615,0.0054719057,0.018117368,0.004273575,0.021138709,0.0064739445,0.0033934708,0.0024505458,0.0024750484,0.003698025,0.0014952845,0.004494775,0.0027193706,0.0034962762,0.0068219225,0.0004906984,0.0028053047,0.0021292802,0.0034986727,0.0037504972,0.0020911023,0.011898172,0.015066297,0.0033342773,0.0054158536,0.0035108458,0.0012126992,0.018554669,0.008652438,0.0059600435,0.0011299115,0.033208273,0.00093373324,0.001638678,0.016474364,0.004992268,0.0077214604,0.021582264,0.008427518,0.014687697,0.0046289284,0.006061853,0.0040609306,0.023532981,0.004392887,0.009271907,0.0018027787,0.0063976254,0.00784711,0.0076246127,0.009119748,0.00095751754,0.009185357,0.009103341,0.012871486,0.014476965,0.0043383283,0.0031965137,0.0061500785,0.001935294,0.01611949,1
0.004197763,0.0008411578,0.006053106,0.0060002175,0.007191801,0.008439211,0.004135143,0.0023287435,0.00579001,0.0053613298,0.003118064,0.006799137,0.0024917857,0.0039654975,0.0032494864,0.007550269,0.021612303,0.0017396157,0.001980394,0.017870735,0.0042982693,0.0015261645,0.018891122,0.004594745,0.007822278,0.041693393,0.0026018594,0.0015762899,0.018159464,0.00090044824,0.004885156,0.009750294,0.0015704626,0.030928822,0.0020240948,0.006427001,0.002190767,0.0022968599,0.0018380278,0.01808429,0.002786281,0.004072301,0.0030549848,0.005611718,0.0025087346,0.0011358078,0.0077692517,0.003231613,0.010110619,0.0034411873,0.0034260913,0.003646059,0.0029849648,0.005518497,0.0014624042,0.014019779,0.0061004558,0.0031922215,0.002004085,0.003758706,0.005423359,0.0024732954,0.007704356,0.0035128286,0.0025362256,0.0045285993,0.0029816446,0.0067063193,0.005660625,0.0011674834,0.019416286,0.0033370613,0.0018650498,0.0037950836,0.0024777597,0.00351584,0.004031646,0.016234707,0.014505562,0.008537322,0.009451799,0.008986541,0.0059590875,0.0017203394,0.008581782,0.0014149271,0.008207076,0.0017775821,0.035992973,0.0047794017,0.007776868,0.0011850913,0.0020794359,0.0030681777,0.36015493,0.0015719633,0.0043798047,0.002053099,0.0058230357,0.012013684,1
0.0028753162,0.004201398,0.0005973037,0.001587036,0.0029580283,0.0021747556,0.0030143603,0.003418949,0.0031907933,0.0020244473,0.0024285074,0.0012425174,0.005118998,0.001528886,0.00050677086,0.0011527617,0.0024600695,0.005558931,0.0036779097,0.004071205,0.007621475,0.0013801386,0.007297445,0.005842824,0.0026014992,0.0012292996,0.0039596125,0.0042441725,0.0013095845,0.0036692126,0.0018017609,0.0020348474,0.0007056978,0.016429512,0.0058169207,0.0011650767,0.0008794335,0.00188585,0.003279558,0.008087567,0.0029953753,0.005563513,0.0043826425,0.001840992,0.003862985,0.00075232954,0.0013836368,0.0061577307,0.004567607,0.0036685497,0.0042565726,0.0050504776,0.0016130984,0.0038255902,0.0044718045,0.0019564813,0.0024617817,0.0013852429,0.0046629743,0.0029198981,0.0073598893,0.004292353,0.0028761758,0.0016621385,0.0044596153,0.0044681,0.0049674516,0.00069682003,0.0013966309,0.001969907,0.0035884392,0.004815951,0.00319512,0.005713779,0.0027997813,0.001304403,0.6643332,0.0010564434,0.0012616353,0.0038794249,0.004454538,0.004861953,0.0046923296,0.0019395783,0.0051197913,0.0011023079,0.0014956852,0.0034533585,0.0087735895,0.0019249296,0.0033898153,0.0012132461,0.006387983,0.0018695752,0.007978379,0.0017727946,0.0015854338,0.0049508326,0.0010579653,0.0030690415,1
