feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,outlier
0.015229826,0.016911307,0.016521586,0.016386416,0.020358948,0.016879736,0.016610572,0.8471422,0.017216682,0.016742775,1
0.01154069,0.017417643,0.018728973,0.0416652,0.013584633,0.83715534,0.01428183,0.015296317,0.012850184,0.017479233,1
0.024477346,0.019083036,0.008712187,0.009283316,0.014623084,0.85255325,0.01779171,0.020793281,0.017715683,0.014967127,1
0.022730572,0.020812582,0.02725439,0.020044286,0.78977406,0.022926383,0.028704554,0.021602636,0.024129603,0.022020964,1
0.017159505,0.01838712,0.017645223,0.015169466,0.023197174,0.015339434,0.014364381,0.8477172,0.015025108,0.015995417,1
0.016828414,0.021095684,0.018983994,0.018334882,0.016257914,0.015838278,0.019391771,0.016430171,0.8397753,0.017063612,1
0.022011625,0.8179046,0.018579697,0.022096116,0.018087,0.020896772,0.022030236,0.01776401,0.022064526,0.01856551,1
0.020723121,0.018572459,0.020488642,0.020510608,0.017126933,0.018849833,0.02000165,0.019257052,0.8247395,0.019730188,1
0.017864324,0.02165581,0.81938,0.021544823,0.017036546,0.017194638,0.02217988,0.02490031,0.021322066,0.016921556,1
0.022356488,0.025303137,0.027183646,0.033586886,0.7751163,0.02151955,0.025833432,0.018305872,0.02609756,0.02469709,1
0.009601777,0.013108806,0.01330398,0.013275908,0.00911517,0.014927686,0.015218363,0.014280515,0.015915927,0.88125193,1
0.017303847,0.020021884,0.01372466,0.8339286,0.020339673,0.017606467,0.01902626,0.018651368,0.021411976,0.017985336,1
0.0246421,0.808089,0.021447353,0.018803777,0.01871009,0.020420546,0.023324138,0.018325908,0.022172377,0.024064614,1
0.017488077,0.8483218,0.01587284,0.012995931,0.015375544,0.0146927005,0.014709328,0.014694424,0.029163057,0.01668636,1
0.01740888,0.018664995,0.017806707,0.022589272,0.79397583,0.02179497,0.019333387,0.048909806,0.021673812,0.017842332,1
0.018314641,0.01978903,0.014961657,0.016351126,0.015538756,0.01684004,0.016562734,0.014740124,0.015325192,0.8515766,1
0.030235255,0.32710603,0.019832864,0.018495211,0.026466608,0.026306426,0.022782113,0.023103317,0.022576798,0.48309538,1
0.014865769,0.017480856,0.015718784,0.8181883,0.022303116,0.028737055,0.017526861,0.01479582,0.021150898,0.029232597,1
0.017173003,0.012824896,0.018468369,0.01744429,0.02184256,0.01417556,0.014799727,0.8553316,0.0137868915,0.014153197,1
0.016600737,0.01751379,0.019563397,0.014195758,0.017196834,0.015035664,0.018545508,0.019233862,0.8481507,0.01396373,1
0.016793055,0.016599054,0.8496837,0.013906732,0.013350959,0.018928945,0.017583227,0.016734967,0.01809602,0.018323278,1
0.021186706,0.019595496,0.020135323,0.02083142,0.016036673,0.021014372,0.8195173,0.020749675,0.021320704,0.01961234,1
0.8298299,0.019397797,0.018514287,0.019749077,0.01721729,0.017294295,0.019621175,0.01905255,0.022745498,0.016578132,1
0.015562834,0.014550757,0.011683525,0.8306937,0.018400583,0.044308625,0.015725436,0.012605367,0.014339213,0.022129854,1
0.024475247,0.025656544,0.02485887,0.022158891,0.787443,0.020408686,0.023550216,0.02868842,0.023673987,0.019086186,1
0.020963654,0.018999178,0.8390177,0.01666342,0.01618051,0.017376663,0.019749591,0.017404769,0.0153999925,0.01824445,1
0.892077,0.013425561,0.010987043,0.01246076,0.009178805,0.012696134,0.012420185,0.0115614,0.012253817,0.012939254,1
0.8247939,0.015339292,0.016799144,0.018965527,0.020305179,0.021194838,0.017427081,0.023535503,0.021932682,0.01970698,1
0.040293593,0.031576112,0.61203426,0.016719824,0.067619115,0.043726686,0.03961408,0.05680197,0.06618817,0.025426127,1
0.018899634,0.020097954,0.8367223,0.0138452565,0.016707098,0.015146063,0.029626057,0.015557912,0.018863013,0.014534777,1
0.015558409,0.012804639,0.010875839,0.014514063,0.010268981,0.88654596,0.011806033,0.00894379,0.017884586,0.010797771,1
0.018441385,0.014664977,0.015758349,0.016116928,0.012847592,0.013231649,0.016581582,0.85793316,0.017127357,0.017296873,1
0.015884444,0.8426598,0.017783998,0.014029777,0.01823387,0.016490646,0.015405815,0.017107304,0.019325554,0.023078805,1
0.02027023,0.019514577,0.021796271,0.8138071,0.015926998,0.009844802,0.026263332,0.03180833,0.017469637,0.02329872,1
0.86610293,0.013248726,0.013696578,0.015383139,0.018195853,0.012984235,0.017004784,0.012196822,0.010344346,0.02084252,1
0.16848978,0.029715743,0.5746536,0.01816952,0.030289916,0.035382587,0.057132535,0.035655405,0.020698372,0.029812444,1
0.841742,0.013403087,0.021694586,0.0403818,0.015536782,0.015010581,0.015700974,0.011538696,0.010243955,0.01474763,1
0.8520102,0.014222261,0.017374257,0.015925664,0.01467492,0.013445135,0.016283454,0.015234376,0.025989551,0.014840124,1
0.025105398,0.028694449,0.019856086,0.034973744,0.02209467,0.018328309,0.025787216,0.7712576,0.025028199,0.028874412,1
0.021103874,0.019562444,0.019635927,0.020166202,0.016903486,0.019221246,0.019392796,0.01953209,0.8228958,0.02158615,1
0.022125088,0.021784827,0.019399332,0.017479446,0.023310179,0.029233595,0.79964525,0.023833288,0.02267396,0.020515036,1
0.020762661,0.02237649,0.8066778,0.01699322,0.018916454,0.024273826,0.02635656,0.02851507,0.017527858,0.017599959,1
0.016828729,0.024032505,0.016403688,0.019127935,0.017436115,0.015456825,0.018760415,0.015681531,0.8395868,0.016685449,1
0.021784708,0.023919445,0.017322186,0.01046228,0.021452587,0.82203853,0.024367439,0.016522985,0.021446522,0.020683346,1
0.8464962,0.018257018,0.018493982,0.01372485,0.020088322,0.018200878,0.01664613,0.013218672,0.01699522,0.017878732,1
0.021428412,0.02457823,0.02456598,0.06213954,0.022100914,0.733045,0.028599527,0.032713417,0.026773572,0.024055488,1
0.040781848,0.032573666,0.025148233,0.7490429,0.017569546,0.015004442,0.034763325,0.020977411,0.033421777,0.03071676,1
0.01907764,0.019166289,0.01516755,0.020718746,0.8179922,0.016673056,0.02171908,0.024336206,0.023983642,0.021165663,1
0.027150964,0.79275316,0.023997972,0.019107755,0.023361135,0.018895376,0.01864062,0.021980671,0.025013965,0.02909842,1
0.021771573,0.0193228,0.024881322,0.023228869,0.030544382,0.021622127,0.017827526,0.8051908,0.019006329,0.016604276,1
0.015396686,0.0128720645,0.015791321,0.015748458,0.012579869,0.015154788,0.016652666,0.0133699095,0.014045686,0.86838853,1
0.02041503,0.017939258,0.028525595,0.72624755,0.041586243,0.07698751,0.020380152,0.020836828,0.024747666,0.022334175,1
0.015683565,0.018127866,0.015159397,0.008053714,0.01855032,0.8662321,0.012011482,0.01560326,0.016054535,0.014523698,1
0.015347078,0.018971117,0.019252626,0.018652882,0.017593047,0.018042948,0.016401405,0.017102065,0.8401863,0.01845051,1
0.020469464,0.020932535,0.023818081,0.01980875,0.8041032,0.020665972,0.018210886,0.029297138,0.022502236,0.020191664,1
0.0189922,0.018335972,0.01690308,0.013577358,0.017371746,0.016614597,0.01446664,0.01732393,0.015896833,0.85051763,1
0.018513443,0.028693082,0.022210723,0.80360544,0.020923197,0.02166134,0.018110735,0.017613322,0.022619337,0.026049444,1
0.015178886,0.031155985,0.03958206,0.019887475,0.30327648,0.035469834,0.034744527,0.453932,0.03350384,0.03326894,1
0.0180934,0.024897926,0.014828619,0.011769606,0.01567395,0.01732736,0.015901702,0.01654733,0.019065158,0.84589493,1
0.021999659,0.80194885,0.018433806,0.018025262,0.023547439,0.020956356,0.022036437,0.023608461,0.022233155,0.027210591,1
0.01860819,0.017257035,0.020691713,0.016053172,0.014410364,0.016118508,0.01620466,0.017229686,0.015186421,0.8482403,1
0.015066244,0.016265003,0.015051645,0.019450307,0.015676374,0.8566646,0.015928794,0.011307482,0.01910162,0.015487919,1
0.017545825,0.018283077,0.017013595,0.83706903,0.01786895,0.012431251,0.020096961,0.018570337,0.021016195,0.020104827,1
0.01384192,0.017376522,0.011806606,0.8189195,0.050176233,0.020285262,0.016596105,0.017564882,0.018910635,0.014522401,1
0.84219176,0.01904029,0.017489588,0.016874611,0.015908288,0.017886225,0.017701015,0.018403195,0.020531347,0.013973601,1
0.82867676,0.017958537,0.019117458,0.019642401,0.017703764,0.021781968,0.01703018,0.018249266,0.021142816,0.018696861,1
0.02202905,0.019688759,0.020618675,0.021439854,0.028569156,0.018969847,0.022611221,0.8071629,0.019917386,0.0189932,1
0.022880508,0.01989136,0.016592639,0.018572053,0.019638013,0.017207883,0.018363746,0.017471442,0.8334138,0.01596861,1
0.81886303,0.024372686,0.017821811,0.018653074,0.017703675,0.020076651,0.023177665,0.019955521,0.022505347,0.016870512,1
