feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,outlier
0.19091244,0.059377134,0.1648414,0.010967721,0.04776609,0.076595075,0.20956452,0.103357695,0.10073444,0.035883483,1
0.073158726,0.09090304,0.07626706,0.064250566,0.17418762,0.03755095,0.3286317,0.026642444,0.08110428,0.0473037,1
0.2283271,0.06212669,0.090449706,0.049470536,0.07549051,0.07923009,0.21235402,0.029623138,0.092926726,0.08000151,1
0.19940414,0.10135893,0.072845004,0.05523828,0.07390293,0.08124575,0.15754941,0.049415473,0.13354127,0.07549884,1
0.1248038,0.074986525,0.07784892,0.037589908,0.12539937,0.10056593,0.19623265,0.04203794,0.12664254,0.093892366,1
0.11248848,0.056300282,0.05721686,0.033804502,0.090065606,0.13099879,0.30797043,0.03450409,0.083978795,0.092672125,1
0.0896092,0.05160826,0.068060115,0.04971436,0.046025313,0.082284376,0.41988724,0.035948604,0.10211826,0.05474421,1
0.036635008,0.01760186,0.04676739,0.007900558,0.03384361,0.018534407,0.76488787,0.01452444,0.030877287,0.028427608,1
0.0418176,0.042868514,0.026929136,0.02022144,0.031697795,0.024910426,0.71038264,0.02909885,0.04176938,0.030304274,1
0.0966516,0.057838805,0.025744548,0.031011952,0.03566718,0.033628423,0.5966471,0.041196868,0.04461446,0.03699908,1
0.085131645,0.0756449,0.04042107,0.031173104,0.035878792,0.056829173,0.5350681,0.032469902,0.07952398,0.02785932,1
0.13456778,0.09925616,0.048247356,0.03647552,0.068294816,0.08336341,0.3910808,0.02393441,0.07815444,0.036625285,1
0.16941893,0.07341289,0.10957635,0.019916503,0.08170469,0.06859267,0.24365166,0.04638172,0.1161446,0.0712,1
0.09017734,0.025915869,0.028016552,0.008282956,0.05772731,0.032790076,0.6487862,0.013057224,0.05063122,0.044615295,1
0.10205666,0.047993563,0.07939198,0.010315032,0.05419161,0.037924718,0.54076463,0.015161388,0.042242534,0.06995788,1
0.27617428,0.07994195,0.07410908,0.032189503,0.095625505,0.061840344,0.2077327,0.015883693,0.10750648,0.048996486,1
0.08977603,0.084287114,0.07731491,0.039452057,0.09358426,0.08617815,0.3216085,0.042580143,0.08463203,0.080586754,1
0.07186206,0.07159444,0.16274577,0.014437959,0.073160894,0.068929166,0.31828368,0.03069886,0.084366284,0.10392089,1
0.15482442,0.052012965,0.12923993,0.055387214,0.080506556,0.043948773,0.25218728,0.04606808,0.122038506,0.063786276,1
0.10738139,0.045956284,0.3688278,0.015055543,0.048267465,0.04679668,0.21415009,0.015043414,0.101270854,0.037250515,1
0.08692124,0.062803335,0.12753059,0.023118572,0.09826365,0.0423123,0.39789808,0.02984456,0.07362949,0.05767814,1
0.14032575,0.075396195,0.0633638,0.07755929,0.08870779,0.11557937,0.18910511,0.03184787,0.13872549,0.07938934,1
0.09360925,0.043153234,0.046041843,0.015334828,0.029353017,0.026509805,0.63288647,0.024696004,0.048013803,0.040401667,1
0.1935431,0.10080805,0.123569295,0.009571268,0.02937444,0.13621031,0.20809925,0.037814222,0.08950639,0.07150371,1
0.15531543,0.07162618,0.10185814,0.0489339,0.057146966,0.07690094,0.26606095,0.039714113,0.114150435,0.06829296,1
0.14612399,0.09227274,0.09956109,0.06150494,0.10887143,0.09209098,0.206924,0.05122633,0.06435449,0.07707001,1
0.08514165,0.03656728,0.03388859,0.019205054,0.046910375,0.02658143,0.63778937,0.027558215,0.03829176,0.048066214,1
0.15533389,0.04392338,0.089824624,0.02770612,0.076663986,0.04931755,0.44736505,0.030373104,0.040701408,0.038790904,1
0.16440189,0.10604806,0.07078613,0.06718889,0.071570165,0.07652951,0.28174186,0.033710744,0.07757715,0.05044553,1
0.19602787,0.032364126,0.07680263,0.024454398,0.05926924,0.038025096,0.44821417,0.024797486,0.049665496,0.0503795,1
0.060296208,0.042383242,0.062767364,0.036079027,0.024586678,0.026219618,0.60888886,0.03776289,0.05803355,0.04298259,1
0.08137256,0.060640056,0.08023776,0.03995188,0.073827825,0.045624528,0.46332785,0.036947984,0.06741744,0.050652146,1
0.03390042,0.024683965,0.029209225,0.01595981,0.043257065,0.01835463,0.73195744,0.0274533,0.03831388,0.036910273,1
0.051019534,0.025242332,0.025295287,0.011457062,0.023786185,0.019773858,0.74801683,0.029376056,0.02752638,0.038506404,1
0.03649585,0.018099045,0.017782513,0.008007967,0.04486381,0.02331226,0.79085,0.01697195,0.023442134,0.020174509,1
0.11155481,0.06447579,0.26762956,0.006090938,0.014732679,0.048123974,0.24527119,0.037021495,0.15881883,0.04628076,1
0.17762312,0.07517469,0.21835789,0.07245784,0.040463928,0.030909237,0.22324586,0.034247022,0.089305975,0.038214393,1
0.340706,0.0667709,0.13284643,0.010357731,0.038672693,0.0657036,0.16270019,0.030002398,0.111783065,0.04045693,1
0.113689505,0.065700576,0.15544783,0.06051615,0.10201166,0.054306846,0.23414782,0.037111003,0.10905042,0.0680182,1
0.13284868,0.069477126,0.076908424,0.09677828,0.07174178,0.051656727,0.30151284,0.065033525,0.073849365,0.060193297,1
0.16864207,0.023144778,0.10523649,0.0071379594,0.114581354,0.026985575,0.44770822,0.0148937395,0.045458093,0.046211705,1
0.07861356,0.027922325,0.030549126,0.026255092,0.035132334,0.0278038,0.6532913,0.03479235,0.06617063,0.01946948,1
0.17722681,0.083948754,0.12734199,0.034786217,0.0917463,0.10671527,0.17333591,0.031228567,0.11297282,0.06069729,1
0.15710786,0.040607084,0.16866048,0.02720787,0.12769839,0.06533606,0.20512846,0.041129485,0.10875883,0.058365487,1
0.02359592,0.02445634,0.022887338,0.011754833,0.03047499,0.009249239,0.80535704,0.029816575,0.021180222,0.021227458,1
0.11089551,0.049452987,0.115967706,0.01148525,0.043649357,0.05663411,0.34144077,0.046384003,0.11493701,0.1091534,1
0.07053001,0.049855556,0.07816256,0.031678885,0.07291348,0.024748024,0.49645716,0.052872304,0.084126525,0.038655475,1
0.09660787,0.054304317,0.10585991,0.02706953,0.04542173,0.032440126,0.4967201,0.02943195,0.072192326,0.03995207,1
0.10655977,0.10530315,0.07548338,0.091967985,0.08926127,0.08415787,0.20484322,0.05909046,0.11060475,0.07272816,1
0.050383866,0.05159574,0.041748323,0.041562732,0.06957878,0.034218214,0.56328726,0.042657916,0.06804237,0.03692476,1
0.03314728,0.01666848,0.07346176,0.012996035,0.031226974,0.02194145,0.74344635,0.014990423,0.021862725,0.0302585,1
0.15056509,0.05874484,0.09286678,0.04870268,0.065218434,0.053753294,0.32594615,0.055117995,0.08766269,0.061422095,1
0.15023334,0.09136476,0.086756125,0.07208771,0.0610606,0.085834034,0.31924573,0.02844592,0.06525425,0.03971748,1
0.14375167,0.04222005,0.113817,0.025480596,0.05609064,0.09715427,0.23423706,0.081717245,0.11147563,0.094055876,1
0.18624562,0.05660608,0.111258484,0.039889205,0.084139176,0.04171295,0.31536356,0.027326321,0.08365764,0.053800922,1
0.077526785,0.049025126,0.11528231,0.035740536,0.055308256,0.036645588,0.5300255,0.022652958,0.035689227,0.042103756,1
0.076009504,0.029428098,0.028460145,0.028742183,0.061444882,0.02474358,0.6355941,0.029671293,0.043886352,0.04201994,1
0.3224125,0.036354683,0.058737144,0.0122802695,0.043434642,0.05036764,0.34430137,0.013280763,0.06464594,0.054185122,1
0.050872173,0.05501724,0.0860758,0.017413208,0.061007846,0.04042758,0.5076651,0.025287319,0.07728979,0.078944,1
0.15862808,0.03536798,0.052400146,0.008992106,0.07729799,0.05499361,0.4576906,0.0360762,0.028880524,0.08967272,1
0.07470764,0.05782134,0.06587857,0.036262546,0.10654241,0.03631169,0.45243627,0.041812066,0.06230251,0.065924905,1
0.18288226,0.04676751,0.10090931,0.018255677,0.08188307,0.06795788,0.30172774,0.015963713,0.12256252,0.061090313,1
0.20637618,0.12212957,0.09394503,0.027992096,0.056106616,0.06818417,0.26070088,0.05194579,0.06778431,0.044835344,1
0.086486354,0.016887777,0.068342455,0.0044948636,0.07746973,0.016517714,0.66198003,0.0067570014,0.02756951,0.03349453,1
0.1654273,0.06364388,0.1660574,0.0100940205,0.07388809,0.038943946,0.34670848,0.028631568,0.06582923,0.040776145,1
0.039103515,0.04341489,0.0687375,0.018873157,0.0493519,0.054244783,0.5939464,0.02724054,0.050277732,0.05480962,1
0.06236434,0.05627781,0.05026768,0.019066473,0.046114594,0.029209118,0.52992475,0.04170883,0.11608945,0.048976913,1
0.119853295,0.050934035,0.061709672,0.07737371,0.06575955,0.10898064,0.33917433,0.03459265,0.07810803,0.063514076,1
0.123323925,0.045244366,0.089905195,0.030204117,0.059312247,0.03516264,0.51678824,0.03120585,0.032504838,0.03634857,1
0.08552397,0.046869434,0.4214746,0.03855452,0.07720548,0.022889087,0.18526684,0.016217804,0.048122786,0.057875503,1
0.113176085,0.07174696,0.06931172,0.03972879,0.063461706,0.039351813,0.42204827,0.053857513,0.07047686,0.056840245,1
0.022914894,0.030840676,0.035538338,0.0116160745,0.035456464,0.014924657,0.7436365,0.027230984,0.048259698,0.029581698,1
0.037325796,0.023560494,0.033644937,0.01220881,0.037859175,0.023282196,0.7467774,0.028667798,0.025803056,0.030870251,1
0.22591224,0.054917857,0.13763739,0.015395177,0.06605679,0.052756302,0.33913183,0.012958346,0.05814482,0.037089225,1
0.17401451,0.0859467,0.107370526,0.07720037,0.094820686,0.053202495,0.22976148,0.039042424,0.07202055,0.06662024,1
0.18733567,0.07250991,0.0666116,0.054130085,0.06648924,0.04530675,0.32382792,0.027731705,0.11569248,0.040364616,1
0.15237683,0.109349735,0.18167761,0.047975183,0.075436056,0.04242069,0.19890946,0.028205985,0.10245751,0.061190933,1
0.058873594,0.023499774,0.03474878,0.01370755,0.053149395,0.026675312,0.65819335,0.028143391,0.0648002,0.038208596,1
0.14218879,0.08312846,0.23443966,0.028673511,0.059982073,0.090447806,0.15777948,0.027722932,0.10969516,0.06594216,1
0.12561348,0.062129274,0.119514756,0.033706866,0.03262252,0.07015868,0.41958216,0.02979241,0.06612489,0.04075487,1
0.041202914,0.03422221,0.017527452,0.010685424,0.025932513,0.020209005,0.7509955,0.034741778,0.03357645,0.030906733,1
0.15699762,0.057075825,0.08856484,0.07545941,0.100046866,0.053734638,0.2912592,0.036236186,0.07502041,0.06560496,1
0.06328156,0.051961508,0.043310575,0.050742604,0.054539587,0.037544914,0.5514249,0.06081356,0.040522873,0.04585793,1
0.30563733,0.06020388,0.10385512,0.030780865,0.060089402,0.073152184,0.17198509,0.023600385,0.08701208,0.08368374,1
0.14395802,0.053778525,0.22900166,0.0159751,0.030201972,0.0388156,0.28496018,0.029005762,0.13071913,0.04358405,1
0.18319994,0.04483851,0.08272922,0.008011813,0.1776766,0.029596634,0.35206872,0.020279832,0.053717066,0.047881614,1
0.1935783,0.087420635,0.07464664,0.03173557,0.08336465,0.09042466,0.3068216,0.016549606,0.07865026,0.03680809,1
0.092884526,0.036564533,0.06847679,0.01829423,0.0248716,0.03375999,0.53003377,0.062856086,0.094069615,0.03818888,1
0.06001965,0.057949074,0.5657296,0.008547673,0.058990937,0.021386296,0.06961658,0.02116232,0.078502096,0.058095783,1
0.12114823,0.052087918,0.093540095,0.043869905,0.08702197,0.12351823,0.31136686,0.030779082,0.07862424,0.05804351,1
0.102668345,0.049607784,0.48609537,0.0126152625,0.037870865,0.019516563,0.1874814,0.0075306157,0.063501485,0.033112295,1
0.13634346,0.050299313,0.04983427,0.030514738,0.06172952,0.08961682,0.41310576,0.031159388,0.078564785,0.05883201,1
0.09113777,0.063775,0.26658344,0.006027148,0.029248947,0.056838296,0.2735217,0.01645242,0.10820089,0.08821435,1
0.09966383,0.07782798,0.06439623,0.09639233,0.05176574,0.043005124,0.43299887,0.036680613,0.05864506,0.038624328,1
0.14587748,0.08669364,0.037587088,0.03780751,0.07524797,0.06419074,0.36689302,0.03674563,0.09038864,0.05856835,1
0.13471748,0.09189407,0.07456162,0.021302303,0.11896938,0.024956508,0.40079704,0.053860556,0.05406623,0.024874859,1
0.124058835,0.057981286,0.1801681,0.07064904,0.069014736,0.0509239,0.2769508,0.029174335,0.07479231,0.066286586,1
0.03644256,0.027155513,0.03787022,0.006564179,0.031841606,0.02042152,0.73732066,0.023253174,0.039509874,0.039620705,1
0.18156452,0.0891681,0.13041992,0.02784493,0.03570506,0.058947314,0.33141556,0.02716085,0.06894453,0.04882917,1
0.15198983,0.06210709,0.06076992,0.09276786,0.101818725,0.08000949,0.26217246,0.047738556,0.08128073,0.059345357,1
0.05349327,0.04368029,0.19958012,0.013665425,0.029669853,0.044564527,0.36629885,0.06512503,0.12942295,0.054499645,1
0.13627303,0.07494202,0.14947191,0.054587755,0.0939498,0.03351911,0.29997522,0.03510337,0.076665394,0.045512404,1
0.13871919,0.07365447,0.110729754,0.045094617,0.13023958,0.09174987,0.21061142,0.03163707,0.08327669,0.08428731,1
0.13940173,0.08442963,0.12655789,0.050639935,0.062149506,0.08878034,0.25584304,0.04355037,0.07932187,0.06932568,1
0.08960827,0.09588115,0.14244352,0.029767822,0.10732557,0.07539809,0.31273657,0.02332102,0.07221813,0.0512998,1
0.2072312,0.06485531,0.060656313,0.0735325,0.04118505,0.077982485,0.30319577,0.028526453,0.09216841,0.050666496,1
0.07322177,0.05887729,0.081770666,0.020910302,0.03644779,0.026634071,0.58258307,0.020756405,0.05969137,0.03910729,1
0.027706994,0.012584645,0.027300073,0.0055412776,0.02363278,0.015208718,0.80858123,0.028617019,0.028156362,0.02267083,1
0.043724447,0.049362544,0.085187316,0.017316852,0.063155524,0.023635741,0.6186081,0.01828623,0.043719426,0.037003793,1
0.09227115,0.05530621,0.08308739,0.011142592,0.062224515,0.05431358,0.41149408,0.058531146,0.11257799,0.059051394,1
0.10883067,0.111570045,0.15701668,0.026201634,0.09640247,0.035022918,0.27000597,0.049724918,0.08111473,0.06410995,1
0.023386816,0.016582787,0.03893536,0.00498525,0.032275714,0.02283472,0.7873022,0.017013066,0.03341403,0.023270054,1
0.09740658,0.091654465,0.07528853,0.05152746,0.059727862,0.051885415,0.42202803,0.029012214,0.07664363,0.04482584,1
0.17833468,0.0744041,0.10113556,0.05817619,0.07112906,0.031086288,0.3514232,0.029950846,0.05514015,0.049219947,1
0.08249998,0.065096125,0.07670876,0.041773554,0.08655558,0.13634357,0.27082592,0.042191785,0.11676085,0.08124391,1
0.11954066,0.05858907,0.16011755,0.060390998,0.09631788,0.030757396,0.30822185,0.03532497,0.08032629,0.05041336,1
0.11979622,0.02760234,0.06003829,0.006523867,0.023087982,0.042380575,0.6153385,0.012186251,0.042553242,0.050492648,1
0.14646104,0.06511782,0.27815354,0.03914061,0.0809158,0.061159253,0.1821772,0.021564012,0.063944414,0.061366282,1
0.113482885,0.065137126,0.11172585,0.042468946,0.087034136,0.046512645,0.356431,0.023659304,0.10916293,0.04438513,1
0.064958714,0.0443342,0.027638892,0.04604211,0.06403504,0.041350953,0.57922554,0.037684042,0.06884879,0.025881795,1
0.12284211,0.060388077,0.1255129,0.060448874,0.08842991,0.07114551,0.22461182,0.06913797,0.07169208,0.105790734,1
0.08151434,0.041721422,0.06280602,0.026557231,0.042374622,0.030829566,0.597408,0.019862382,0.06696616,0.02996028,1
0.03337287,0.02659707,0.12004489,0.030392887,0.030906068,0.016828148,0.6630643,0.016679559,0.02945103,0.032663226,1
0.10646048,0.113984644,0.1625788,0.016842583,0.036222894,0.051966436,0.36442572,0.016712056,0.09690134,0.03390497,1
0.06745358,0.051423382,0.28199604,0.01803426,0.021660589,0.05157813,0.24760048,0.05461655,0.16835652,0.037280485,1
0.1786523,0.08922611,0.0781892,0.046854686,0.10696628,0.050267283,0.27934,0.04515068,0.07236931,0.052984193,1
0.110893294,0.070874736,0.070998915,0.040852156,0.06437751,0.08180101,0.34220067,0.0357085,0.10336681,0.078926355,1
0.16437839,0.075369366,0.11762052,0.06363892,0.08873114,0.05353464,0.20077893,0.06677231,0.084108934,0.08506676,1
0.12732987,0.09615394,0.11359332,0.039418504,0.115390144,0.07229469,0.2625033,0.029342819,0.09525545,0.048717953,1
0.08857657,0.082460225,0.07930983,0.037969682,0.060421467,0.07699419,0.45137075,0.034516536,0.06261463,0.025766028,1
0.1574719,0.061230265,0.04879397,0.0408423,0.06459249,0.10699804,0.24082719,0.06232532,0.14690596,0.07001262,1
0.21612445,0.0693601,0.24590155,0.00812006,0.06096703,0.10120235,0.17231913,0.007448448,0.041670233,0.0768867,1
0.14227368,0.0873496,0.1057978,0.07002658,0.10126736,0.054261427,0.2233679,0.04500798,0.09858417,0.07206356,1
0.059616122,0.040726267,0.028976584,0.029520536,0.05634613,0.03150048,0.62958217,0.03636358,0.04603485,0.041333217,1
0.13844098,0.09650044,0.11963675,0.03800274,0.07415611,0.093511775,0.2426547,0.04457802,0.07760369,0.07491474,1
0.14981623,0.028094493,0.07052472,0.029179877,0.07218261,0.07407537,0.35591888,0.03357773,0.12873168,0.057898443,1
0.121372215,0.062074065,0.15007406,0.053272907,0.07075894,0.049906842,0.30906215,0.037726227,0.077210955,0.06854169,1
0.07973077,0.04833247,0.045354526,0.021719929,0.05732012,0.024432324,0.5671797,0.034510095,0.07457431,0.0468457,1
0.120789565,0.07600608,0.07810921,0.067098826,0.14545844,0.06576859,0.272682,0.042647082,0.0647988,0.06664143,1
0.13528249,0.023447072,0.03371552,0.01537428,0.041010786,0.024866436,0.62219864,0.043175817,0.032015342,0.028913675,1
0.14997974,0.072491035,0.06087503,0.057894487,0.07261477,0.0933109,0.2606644,0.029863851,0.12202976,0.08027606,1
0.18482657,0.055607878,0.1004645,0.03405958,0.060705457,0.09156593,0.2981265,0.035578687,0.056738455,0.08232639,1
0.14755009,0.063865446,0.045201465,0.07161428,0.06812189,0.10499764,0.35180253,0.03185114,0.046484377,0.06851117,1
0.087391555,0.05082708,0.05306084,0.026396072,0.04472031,0.047257066,0.51319766,0.031772286,0.10012559,0.045251578,1
0.1683602,0.10596554,0.11358755,0.03234464,0.1236165,0.038349073,0.2254435,0.037377104,0.090537526,0.06441827,1
0.1300832,0.050714184,0.07666192,0.015109024,0.056591246,0.026435342,0.50350964,0.03142063,0.05647514,0.052999668,1
0.24406913,0.08526581,0.13301003,0.040437754,0.032495357,0.1556846,0.12778714,0.015369554,0.13077167,0.035108976,1
0.07160383,0.040490422,0.017906139,0.008835665,0.05002214,0.028013099,0.69363046,0.022896307,0.030568406,0.036033552,1
0.06595332,0.036656216,0.038218386,0.025733124,0.04361689,0.02033793,0.6163186,0.038549706,0.086467676,0.028148191,1
0.10599817,0.03988828,0.052843075,0.031751443,0.06131833,0.026238654,0.49431828,0.07501596,0.053411175,0.059216626,1
0.13050222,0.042993873,0.09023492,0.040985793,0.0210192,0.055848055,0.43855187,0.039606817,0.08900551,0.051251728,1
0.41795963,0.03098637,0.05843604,0.022460768,0.036440365,0.076623194,0.08607771,0.045243192,0.1583055,0.067467205,1
0.14265086,0.061149664,0.1066793,0.026653858,0.06559638,0.08930618,0.31408042,0.031874318,0.09345217,0.06855691,1
0.12555787,0.044328205,0.030013092,0.047213156,0.058708012,0.035952516,0.49035603,0.0500064,0.079388745,0.038476083,1
0.056659464,0.032265548,0.025664894,0.013138013,0.036175642,0.019652812,0.7233016,0.025430985,0.039160658,0.0285504,1
0.035416078,0.026043398,0.020838518,0.014668927,0.027297754,0.020472096,0.78412575,0.023166493,0.028223963,0.019746952,1
0.1285481,0.06309992,0.15515964,0.022499606,0.1325417,0.034292284,0.22535846,0.020523004,0.12013439,0.09784295,1
0.12030302,0.039486792,0.040351823,0.016551083,0.042075332,0.025034219,0.57567346,0.03933577,0.04619766,0.054990817,1
0.09428884,0.030185957,0.28712067,0.022735685,0.016368797,0.11005692,0.11153501,0.02249777,0.26671392,0.03849643,1
0.19131766,0.047109634,0.070472695,0.027110556,0.023848146,0.03874573,0.47552067,0.031280335,0.047051683,0.047542907,1
0.14587127,0.10190037,0.11177555,0.03715273,0.06477349,0.09252024,0.28777158,0.022265393,0.07632469,0.05964466,1
0.11699142,0.07894939,0.076534905,0.041817125,0.18392377,0.17621592,0.12855548,0.020772496,0.12645344,0.04978605,1
0.12096615,0.071319446,0.13206814,0.067685656,0.12985618,0.050906383,0.23790644,0.03880564,0.08139627,0.06908966,1
0.19403285,0.066939585,0.05849313,0.04635349,0.050197177,0.1182028,0.19037749,0.030077867,0.17499581,0.07032986,1
0.043286625,0.026315361,0.0667606,0.014157279,0.041162167,0.024191774,0.6979517,0.016001973,0.041709885,0.028462693,1
0.13620341,0.03893716,0.051177062,0.015279507,0.08133938,0.039893493,0.5561197,0.010975168,0.024697173,0.04537799,1
0.08083265,0.039325546,0.0627223,0.018812591,0.04561553,0.034481466,0.5755813,0.03324213,0.057526845,0.051859554,1
0.2887601,0.043305304,0.1506672,0.02578025,0.0278187,0.059222583,0.13803457,0.024437206,0.19339707,0.048577093,1
0.14645688,0.0602839,0.10109714,0.04330312,0.07337501,0.06746829,0.33834198,0.031705808,0.077601746,0.06036611,1
0.081514545,0.032695223,0.040906105,0.0057559498,0.027915787,0.03983216,0.62821317,0.035076503,0.038055252,0.070035286,1
0.04429749,0.044241138,0.07090496,0.012079332,0.02804932,0.022621809,0.6321445,0.02807425,0.0629094,0.054677736,1
0.076403394,0.048583705,0.47431356,0.011877619,0.049095277,0.06921484,0.11319167,0.023019664,0.07246036,0.06183988,1
0.12733379,0.0791201,0.11013131,0.062829874,0.10676132,0.09624528,0.22005539,0.036518812,0.097226776,0.063777335,1
